field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,627055,239.32058,55.69465,1.1329,23.805
ELAIS-N1,1104915,241.17950,55.28800,0.9711,24.251
ELAIS-N1,1565632,243.61518,53.28191,0.8120,23.541
ELAIS-N1,1413406,243.18774,55.01252,0.5633,22.279
ELAIS-N1,2285036,241.51364,54.02969,0.9079,26.060
ELAIS-N1,439460,243.41360,54.54388,1.8031,26.862
ELAIS-N1,2899819,245.36865,53.82513,2.8223,26.348
ELAIS-N1,1174089,240.39127,53.06728,2.0876,25.051
ELAIS-N1,2431007,243.39482,54.04025,1.4255,25.176
ELAIS-N1,27781,242.92469,54.68876,1.8559,26.349
ELAIS-N1,1362958,240.58968,55.41922,1.0363,25.967
ELAIS-N1,424609,242.38935,55.00048,1.0929,23.074
ELAIS-N1,749395,244.13916,54.22067,0.8812,25.738
ELAIS-N1,2942003,243.50350,54.58014,1.5342,24.833
ELAIS-N1,275704,243.35870,54.25703,0.9460,29.214
ELAIS-N1,3324198,240.02359,54.72515,2.1742,25.579
ELAIS-N1,2271411,242.10272,54.01798,0.7921,24.938
ELAIS-N1,2137667,244.27612,53.60902,0.8052,24.154
ELAIS-N1,2113531,239.92816,53.98068,0.5920,24.286
ELAIS-N1,485363,243.08087,53.75276,1.7653,25.752
ELAIS-N1,2493909,241.25444,55.52742,0.6359,25.461
ELAIS-N1,431487,243.73651,53.96933,2.6361,25.419
ELAIS-N1,60051,240.55143,54.95239,0.8838,23.675
ELAIS-N1,249920,240.52255,53.52223,1.6252,22.962
ELAIS-N1,2143289,242.64713,54.82031,1.1146,22.354
ELAIS-N1,3028529,239.74495,55.16783,0.8972,25.522
ELAIS-N1,3241576,241.48168,54.64079,1.0505,24.276
ELAIS-N1,3006066,241.03752,53.55782,0.4172,20.821
ELAIS-N1,1972405,243.25364,53.42764,0.5778,25.934
ELAIS-N1,1683112,243.04107,56.39666,0.7338,23.661
ELAIS-N1,2977888,243.14105,54.11232,0.5798,25.524
ELAIS-N1,2532113,243.26840,54.13733,0.8208,25.019
ELAIS-N1,15887,242.83521,53.81264,1.0971,25.457
ELAIS-N1,2587469,241.88382,52.50052,0.5047,27.529
ELAIS-N1,888763,242.48646,54.20911,1.1672,25.402
ELAIS-N1,694995,243.18587,54.29421,0.5171,24.394
ELAIS-N1,2776152,245.59036,54.90546,0.9134,25.698
ELAIS-N1,586261,242.73898,55.13070,1.5149,26.660
ELAIS-N1,123394,242.90957,55.25904,1.1630,27.623
ELAIS-N1,1456545,242.97156,53.46424,0.4497,22.634
ELAIS-N1,2632211,242.76137,54.11426,2.0167,25.006
ELAIS-N1,2184701,242.75171,55.15503,1.1934,23.681
ELAIS-N1,1526156,244.44018,53.06619,0.6827,23.413
ELAIS-N1,292475,240.19532,53.35601,0.9416,23.008
ELAIS-N1,1912685,242.28846,55.78887,1.1405,25.302
ELAIS-N1,1238596,241.30496,53.79763,0.4520,21.832
ELAIS-N1,1424531,242.02705,54.95950,0.8937,21.503
ELAIS-N1,2847277,241.87959,54.92760,0.6882,23.174
ELAIS-N1,1768840,241.43475,54.17341,0.5309,24.700
ELAIS-N1,3115517,243.57050,54.53240,1.2891,23.129
ELAIS-N1,3188402,240.04198,53.44048,0.7073,25.250
ELAIS-N1,955951,242.11977,55.11989,0.7887,26.100
ELAIS-N1,2125548,241.07271,54.48600,0.6144,23.747
ELAIS-N1,2268147,242.96437,55.31106,1.8915,27.276
ELAIS-N1,742895,242.16645,54.24485,2.0615,26.352
ELAIS-N1,1186546,242.42647,54.67940,0.5665,22.650
ELAIS-N1,478716,243.92506,53.28398,1.1662,27.372
ELAIS-N1,2686858,242.58794,52.45167,0.7560,24.340
ELAIS-N1,2126564,242.67830,56.59082,0.4495,25.126
ELAIS-N1,1838825,243.94684,52.83707,0.8801,24.605
ELAIS-N1,1885136,240.41340,55.08532,0.9576,22.896
ELAIS-N1,1492617,242.04701,54.20814,1.6232,26.563
ELAIS-N1,245636,244.02313,53.64563,0.8743,22.264
ELAIS-N1,1523637,243.35829,52.99463,0.9648,22.927
ELAIS-N1,1331297,245.09063,53.81104,1.3779,23.865
ELAIS-N1,1363934,241.06798,55.01175,1.4269,24.988
ELAIS-N1,2128415,242.44483,52.97172,1.4734,23.044
ELAIS-N1,3187690,242.51743,55.11123,0.5986,22.810
ELAIS-N1,1336732,242.36444,54.56819,1.3526,23.953
ELAIS-N1,155101,241.81063,56.31470,0.8689,23.429
ELAIS-N1,1420694,242.01029,54.76039,1.0011,25.982
ELAIS-N1,1915090,244.26872,53.62309,0.8886,21.491
ELAIS-N1,647001,242.81329,56.61279,0.9422,25.503
ELAIS-N1,575711,242.72857,52.51328,0.8182,22.492
ELAIS-N1,2917201,242.79108,54.11339,0.8271,23.047
ELAIS-N1,3174912,243.84677,53.06627,1.3159,24.347
ELAIS-N1,1249078,245.25049,53.82655,1.2053,23.371
ELAIS-N1,425328,242.34004,55.14458,1.3020,24.187
ELAIS-N1,761972,245.22917,55.77839,0.8028,26.707
ELAIS-N1,28583,243.27454,55.09630,2.2173,25.272
ELAIS-N1,2257962,243.93166,55.43041,0.7515,22.008
ELAIS-N1,977599,243.93020,55.05827,0.9470,23.568
ELAIS-N1,509064,243.99635,55.11905,0.5720,24.832
ELAIS-N1,137535,239.69352,53.91432,0.8745,23.342
ELAIS-N1,2916049,240.19114,56.04107,0.5284,25.875
ELAIS-N1,1355292,241.65657,55.63620,1.0304,24.322
ELAIS-N1,71484,241.63857,52.58439,0.2122,20.079
ELAIS-N1,1674978,243.20053,56.15964,1.0739,23.980
ELAIS-N1,530972,239.82608,55.07329,0.6989,25.297
ELAIS-N1,2488491,244.81220,53.92202,0.7990,22.371
ELAIS-N1,1195523,243.38326,54.15127,1.3787,23.463
ELAIS-N1,2243671,241.82824,54.11304,1.7080,24.957
ELAIS-N1,983967,243.76121,55.16762,0.5582,22.218
ELAIS-N1,3324223,243.39704,54.45027,1.4205,25.589
ELAIS-N1,1479288,242.30335,56.19305,0.4836,22.314
ELAIS-N1,1423903,241.67539,54.96343,1.4713,27.344
ELAIS-N1,1710489,241.90937,54.89077,0.8588,23.554
ELAIS-N1,1379578,241.85334,55.38367,0.9934,27.858
ELAIS-N1,912202,239.26510,54.71218,0.7722,26.270
ELAIS-N1,3123735,243.24193,54.29290,1.8885,25.530
ELAIS-N1,3004445,243.60867,55.78935,0.2670,23.015
ELAIS-N1,2698189,240.50297,56.36324,1.8107,27.401
ELAIS-N1,56401,242.30825,54.32861,1.4244,26.435
ELAIS-N1,3191555,243.02606,53.14102,1.0111,22.506
ELAIS-N1,1876053,245.10230,53.48798,0.7485,22.249
ELAIS-N1,1048171,240.34550,54.25766,0.6140,24.250
ELAIS-N1,186683,241.73644,55.03598,0.5222,23.574
ELAIS-N1,1515887,242.66107,52.82584,0.3181,25.408
ELAIS-N1,782859,242.94116,53.99305,1.5733,24.285
ELAIS-N1,963993,242.99963,54.54529,0.8745,26.558
ELAIS-N1,1580127,240.18518,53.65515,1.2955,23.881
ELAIS-N1,3260236,239.68140,54.56785,0.8535,25.092
ELAIS-N1,2083142,243.05888,54.66557,0.8832,26.226
ELAIS-N1,912934,241.86181,55.52688,1.1516,27.301
ELAIS-N1,1287280,241.56387,54.49662,1.6912,27.579
ELAIS-N1,2341745,245.62990,53.95759,0.8269,24.588
ELAIS-N1,3044152,243.44494,54.66580,0.7124,21.797
ELAIS-N1,2303927,240.78298,55.55034,1.1787,27.364
ELAIS-N1,2744272,241.37624,55.75424,1.5028,24.851
ELAIS-N1,325677,240.79613,53.09113,0.9101,22.267
ELAIS-N1,3107889,241.85636,52.72902,0.8201,23.517
ELAIS-N1,2932737,241.21547,54.64049,1.8386,26.208
ELAIS-N1,454247,241.83084,53.88574,1.6897,26.795
ELAIS-N1,2427290,242.72945,54.87111,1.4484,23.982
ELAIS-N1,1992972,240.86547,54.37721,1.4538,23.929
ELAIS-N1,1579021,241.57666,54.52054,1.8275,26.181
ELAIS-N1,2973794,241.34206,54.27288,0.8378,21.694
ELAIS-N1,58779,242.02130,54.74783,1.3531,26.009
ELAIS-N1,932799,241.70934,54.04064,2.0498,25.261
ELAIS-N1,618012,242.56401,52.80187,0.4738,22.477
ELAIS-N1,1471495,244.59607,55.51488,1.4656,26.814
ELAIS-N1,1211137,243.46651,55.93289,1.3608,24.120
ELAIS-N1,645266,240.17064,53.17409,1.3197,24.364
ELAIS-N1,2621885,242.05825,53.81337,1.3303,22.716
ELAIS-N1,1922509,242.79445,54.94075,2.0325,24.728
ELAIS-N1,2282800,239.22659,54.75993,1.0350,24.317
ELAIS-N1,1532601,240.95074,55.68242,0.5795,26.888
ELAIS-N1,1759523,243.74874,54.85600,0.8261,23.238
ELAIS-N1,113523,240.71789,53.86182,1.1412,24.937
ELAIS-N1,3199335,242.66022,56.25484,0.9337,26.462
ELAIS-N1,2588152,245.02556,53.86073,1.8470,26.863
ELAIS-N1,144055,242.07143,53.78791,2.2951,24.318
ELAIS-N1,1235998,241.80722,53.78681,1.4107,24.183
ELAIS-N1,2486035,239.97578,54.28151,0.8240,22.960
ELAIS-N1,1926746,240.20775,53.84834,0.5690,20.064
ELAIS-N1,2324416,241.65969,54.44799,2.2459,28.482
ELAIS-N1,3112291,242.64539,55.92269,0.6570,26.937
ELAIS-N1,2890463,242.71811,55.22547,1.1800,20.734
ELAIS-N1,222438,240.62433,54.05286,1.3940,26.952
ELAIS-N1,1217124,242.20675,54.58075,0.9470,24.255
ELAIS-N1,2184877,243.66237,55.78956,1.0737,25.011
ELAIS-N1,1966346,245.91123,54.59155,1.5864,21.035
ELAIS-N1,432247,244.98068,56.05325,0.9272,22.826
ELAIS-N1,1781785,241.20045,56.00371,1.5608,25.929
ELAIS-N1,1582796,242.82442,54.42481,0.3895,20.182
ELAIS-N1,2884305,244.91035,54.29287,1.3982,23.745
ELAIS-N1,2863361,241.63352,54.52068,0.7651,25.605
ELAIS-N1,1841741,243.58343,54.88101,0.4761,27.255
ELAIS-N1,923211,243.10102,56.20598,1.3706,24.806
ELAIS-N1,1919529,240.41565,55.55171,0.9106,22.832
ELAIS-N1,157767,240.85264,54.06422,0.5988,22.533
ELAIS-N1,1850735,244.25092,55.95645,0.5819,26.683
ELAIS-N1,1179545,239.45977,55.29010,1.5060,24.148
ELAIS-N1,2841096,243.10826,54.28448,2.3988,24.947
ELAIS-N1,823019,243.80497,55.06067,1.3279,23.980
ELAIS-N1,3304218,243.59647,55.90976,0.9404,21.623
ELAIS-N1,2081979,245.25382,55.43142,0.9375,29.239
ELAIS-N1,1155502,243.05744,53.70449,0.7980,23.998
ELAIS-N1,1479554,242.29438,55.01206,1.9712,27.320
ELAIS-N1,191777,240.89991,54.25660,1.5775,26.554
ELAIS-N1,2263310,244.49014,55.44496,0.8779,25.642
ELAIS-N1,181553,243.85816,53.09114,0.2746,24.019
ELAIS-N1,3039968,240.89722,54.89194,0.6085,26.835
ELAIS-N1,65765,243.16094,54.97561,1.3721,23.863
ELAIS-N1,1130492,243.61869,55.19451,0.5990,21.282
ELAIS-N1,2033046,244.11280,53.17634,0.3919,24.428
ELAIS-N1,2760920,243.65508,54.61561,1.4804,23.544
ELAIS-N1,193390,246.13329,54.84473,0.1439,23.021
ELAIS-N1,1761332,242.24788,52.85158,0.7100,23.462
ELAIS-N1,2219286,241.21477,54.60475,0.4523,20.582
ELAIS-N1,2045148,243.03276,54.94029,0.8833,21.677
ELAIS-N1,203950,245.33278,54.18563,0.8801,21.932
ELAIS-N1,1128484,244.91399,55.27776,1.6238,28.557
ELAIS-N1,3176126,239.68978,53.88407,0.4159,19.493
ELAIS-N1,197973,245.08557,55.07229,1.1640,22.776
ELAIS-N1,2777448,244.48181,55.53806,0.4483,26.560
ELAIS-N1,3336645,241.77115,55.14439,1.7066,25.848
ELAIS-N1,2199017,242.02397,53.16199,0.9795,21.191
ELAIS-N1,2957847,242.38733,54.34117,1.2883,28.756
ELAIS-N1,2413735,245.27133,53.40407,0.6650,24.186
ELAIS-N1,1422209,242.93004,55.51463,0.9689,26.926
ELAIS-N1,1410499,242.49719,54.11306,0.9235,23.947
ELAIS-N1,1259550,240.72783,53.67032,1.3834,24.470
ELAIS-N1,2358259,241.55660,53.55935,1.2425,25.639
ELAIS-N1,3200779,243.06036,54.45938,0.7879,22.263
ELAIS-N1,2679829,240.45909,53.19995,1.4203,23.910
ELAIS-N1,2240488,242.24330,52.46499,0.5943,24.098
ELAIS-N1,110599,242.96212,54.47344,1.8606,24.032
ELAIS-N1,1211059,245.09757,54.14717,1.2455,24.265
ELAIS-N1,2224627,240.21126,55.94445,0.7594,22.737
ELAIS-N1,2764134,245.72906,54.47366,1.0643,24.226
ELAIS-N1,752100,239.99576,53.71663,0.3106,20.361
ELAIS-N1,3335182,241.77362,52.99598,1.1711,22.553
ELAIS-N1,2908252,242.75821,53.79990,1.6987,26.285
ELAIS-N1,2597864,244.30697,53.30683,0.3710,22.449
ELAIS-N1,737275,242.28967,54.00496,1.9923,24.175
ELAIS-N1,645928,244.64666,52.73942,0.7404,20.453
ELAIS-N1,3043494,243.93945,55.08276,0.6639,21.386
ELAIS-N1,1146843,243.95703,52.82557,0.6296,22.820
ELAIS-N1,1573444,242.12386,53.52790,0.6884,21.125
ELAIS-N1,939885,242.11706,53.23611,0.7439,22.442
ELAIS-N1,365784,240.38838,53.76453,1.4238,25.437
ELAIS-N1,2447983,239.12128,54.53374,1.1369,23.687
ELAIS-N1,2153224,245.13381,55.04766,0.4007,25.255
ELAIS-N1,1301532,242.38778,53.11541,0.7563,22.122
ELAIS-N1,2538130,242.32632,54.77241,0.8307,24.712
ELAIS-N1,1637966,242.35804,54.84387,1.0516,22.613
ELAIS-N1,3232571,242.15588,55.07173,1.0121,22.102
ELAIS-N1,274178,242.82888,55.00966,0.8155,26.460
ELAIS-N1,2513370,244.36855,54.82189,0.3247,22.928
ELAIS-N1,1121399,242.62596,53.82470,1.0093,22.667
ELAIS-N1,3073664,242.70044,55.53942,0.8029,23.990
ELAIS-N1,2504117,242.56276,54.70170,2.1047,25.785
ELAIS-N1,2672975,242.69291,53.84769,1.2384,27.412
ELAIS-N1,1355026,240.41391,54.20903,2.0795,28.281
ELAIS-N1,1613769,241.13016,54.41327,0.3733,24.717
ELAIS-N1,2897942,241.97682,54.11276,1.5950,26.088
ELAIS-N1,540191,240.97209,54.42478,1.3132,24.131
ELAIS-N1,2968011,244.77927,54.78141,0.9389,24.427
ELAIS-N1,3186783,241.55288,53.33048,1.8350,26.080
ELAIS-N1,1238253,243.61364,54.71228,0.9747,23.043
ELAIS-N1,3046959,243.71589,54.61713,0.2800,19.954
ELAIS-N1,383183,239.52078,53.94495,0.9541,25.028
ELAIS-N1,2575804,245.90615,54.24416,1.4178,25.921
ELAIS-N1,999653,242.23894,54.49869,2.4458,24.364
ELAIS-N1,2751352,241.89259,53.83697,1.8339,27.231
ELAIS-N1,1034462,243.58417,53.98024,2.0199,26.866
ELAIS-N1,2956078,241.23461,52.54864,1.2046,24.613
ELAIS-N1,1814984,242.26191,53.41607,1.5058,25.976
ELAIS-N1,1907565,242.89457,54.44918,1.2842,27.222
ELAIS-N1,1415193,243.35946,54.53325,1.9665,25.496
ELAIS-N1,191354,241.03552,54.86908,0.5565,25.042
ELAIS-N1,3219251,241.06637,55.91645,0.4085,20.092
ELAIS-N1,581527,241.03853,53.22079,0.5230,22.687
ELAIS-N1,1167727,242.01259,53.55981,2.8013,26.877
ELAIS-N1,437324,240.37577,54.04198,1.2846,25.873
ELAIS-N1,687331,243.37011,55.37224,1.0619,24.755
ELAIS-N1,2768047,243.77518,55.68258,1.5848,25.400
ELAIS-N1,2737802,245.97194,54.90489,1.5701,25.545
ELAIS-N1,132570,239.93460,55.44291,1.1335,28.153
ELAIS-N1,1561045,239.31909,55.52618,0.6080,23.484
ELAIS-N1,3098263,241.57969,54.17347,0.6302,21.932
ELAIS-N1,128888,244.56954,54.91772,1.0515,24.186
ELAIS-N1,2737262,243.16741,54.63857,0.5510,22.128
ELAIS-N1,1673988,240.23042,54.36426,1.0277,22.360
ELAIS-N1,2485413,240.35132,53.55977,1.0537,23.069
ELAIS-N1,2698954,240.35976,53.94418,0.5819,19.971
ELAIS-N1,392534,245.32490,53.98142,1.3876,25.250
ELAIS-N1,487370,242.15841,54.10115,1.9014,23.846
ELAIS-N1,2003320,243.97121,53.25749,1.2015,23.259
ELAIS-N1,3023102,244.01657,56.10135,0.6532,23.708
ELAIS-N1,1022285,240.89598,52.68350,0.5072,22.252
ELAIS-N1,163086,244.38060,54.54688,1.4388,24.146
ELAIS-N1,87062,240.36441,53.28311,0.9275,23.294
ELAIS-N1,1093714,245.59209,54.54471,1.6881,25.195
ELAIS-N1,2893639,242.48921,54.36578,1.1875,22.765
ELAIS-N1,1240701,242.70575,55.21455,1.6311,24.362
ELAIS-N1,359630,240.12744,54.32674,0.4098,20.684
ELAIS-N1,3008561,243.25653,55.44283,0.9533,21.945
ELAIS-N1,1153171,244.66563,55.50274,0.5960,25.996
ELAIS-N1,1985892,244.77527,54.53272,0.7589,23.477
ELAIS-N1,1994449,244.94647,54.13908,1.1811,23.502
ELAIS-N1,381110,241.75805,54.05353,0.5172,22.824
ELAIS-N1,999098,242.06318,52.90980,0.8879,25.887
ELAIS-N1,3209158,241.98918,53.05837,1.5192,23.326
ELAIS-N1,2154945,242.38075,53.24842,0.3230,20.413
ELAIS-N1,2453944,241.35058,54.54470,1.3701,26.371
ELAIS-N1,1721876,242.01421,55.53400,0.4623,21.678
ELAIS-N1,1326481,243.90266,53.15128,0.9560,24.757
ELAIS-N1,2766094,240.33820,53.39237,0.4889,25.022
ELAIS-N1,1804570,242.27181,53.71705,0.7832,25.799
ELAIS-N1,318024,242.42998,54.20907,0.8908,26.085
ELAIS-N1,498044,241.92058,56.05967,0.3838,19.820
ELAIS-N1,1011544,242.32025,55.13130,1.0143,22.854
ELAIS-N1,1183129,242.64554,53.04327,0.5132,25.000
ELAIS-N1,853304,244.44979,53.82730,0.5382,21.469
ELAIS-N1,446853,241.57060,54.86835,1.0133,23.495
ELAIS-N1,3118753,241.36138,54.60644,0.7107,20.944
ELAIS-N1,3244048,245.04210,53.96998,0.6719,21.526
ELAIS-N1,1896655,240.14766,55.69622,0.4750,23.437
ELAIS-N1,458297,244.22907,55.31106,1.0542,26.037
ELAIS-N1,425190,240.95193,53.70685,0.5801,25.556
ELAIS-N1,3138762,243.17952,55.02400,1.6356,23.803
ELAIS-N1,3290873,240.46447,56.00550,1.2703,24.351
ELAIS-N1,3291391,239.04924,55.00054,0.4717,20.409
ELAIS-N1,2513688,244.86551,54.56990,0.8138,26.520
ELAIS-N1,1852049,241.23395,54.57983,1.1306,24.517
ELAIS-N1,286900,241.42182,54.46184,0.8780,22.836
ELAIS-N1,150890,244.45816,55.07277,1.1584,22.660
ELAIS-N1,2366998,242.86036,55.35881,0.8766,24.362
ELAIS-N1,2449976,242.77200,54.37630,1.3281,26.848
ELAIS-N1,2535314,241.91761,55.61026,0.7554,26.852
ELAIS-N1,3320601,244.66996,54.85654,1.0112,26.395
ELAIS-N1,691621,243.06683,55.33569,1.2429,23.063
ELAIS-N1,2852140,245.21809,54.53215,0.4947,24.344
ELAIS-N1,2380712,242.13059,55.10896,1.0426,22.148
ELAIS-N1,2977625,242.65083,53.78869,1.2281,24.247
ELAIS-N1,860919,244.50317,55.24517,0.7030,21.106
ELAIS-N1,1415974,244.06558,55.40622,0.8954,26.290
ELAIS-N1,2197313,243.43529,54.64438,0.9371,21.614
ELAIS-N1,571074,240.95229,54.74910,1.1210,23.772
ELAIS-N1,3190373,242.79190,54.90388,0.7719,21.910
ELAIS-N1,1032195,241.64425,56.48819,0.5879,21.519
ELAIS-N1,2249139,241.61112,54.01689,0.9112,24.876
ELAIS-N1,2349783,241.67479,55.19184,1.5600,26.579
ELAIS-N1,364951,242.40810,54.50806,0.7991,22.492
ELAIS-N1,112054,241.02836,55.58616,0.7241,23.718
ELAIS-N1,326991,240.16498,54.94011,0.2507,23.814
ELAIS-N1,2214217,244.46006,56.37487,0.4593,26.819
ELAIS-N1,2093581,239.95602,54.55725,0.4644,26.808
ELAIS-N1,3065186,245.08889,54.80888,0.3867,23.188
ELAIS-N1,2603040,240.27081,53.47451,0.6301,22.193
ELAIS-N1,2296095,242.03463,54.84434,0.5607,23.378
ELAIS-N1,755020,241.56930,55.74215,0.9921,24.773
ELAIS-N1,2396987,242.97799,55.72987,0.7114,22.919
ELAIS-N1,3035006,242.32329,53.33068,1.0733,21.759
ELAIS-N1,843268,240.39895,53.93358,0.6565,20.379
ELAIS-N1,851230,244.75484,54.60541,0.5445,26.935
ELAIS-N1,446664,243.31016,54.28156,0.8599,22.998
ELAIS-N1,3007232,243.37577,55.00037,0.8254,21.241
ELAIS-N1,895437,241.87774,54.31583,0.6301,22.243
ELAIS-N1,1274956,241.00718,54.19731,0.7559,24.138
ELAIS-N1,2268934,242.23312,54.04116,1.0742,22.782
ELAIS-N1,1333132,244.66561,53.80060,0.7411,22.400
ELAIS-N1,1399710,241.47993,54.34080,1.3019,25.525
ELAIS-N1,813806,243.26079,53.17650,1.2539,23.260
ELAIS-N1,3269259,242.44820,54.80930,1.3330,22.812
ELAIS-N1,378419,241.61879,53.51196,1.3217,25.634
ELAIS-N1,1628075,243.71064,53.71718,0.4796,21.519
ELAIS-N1,485228,242.31675,53.06594,0.6325,23.227
ELAIS-N1,76733,244.32177,53.70295,0.4591,27.194
ELAIS-N1,2410042,242.11371,55.34831,1.3611,24.372
ELAIS-N1,1525554,243.22986,54.59404,1.4002,22.412
ELAIS-N1,183288,243.07833,54.07680,0.4512,24.074
ELAIS-N1,1578559,240.07455,53.62148,0.8185,25.751
ELAIS-N1,1127780,242.80287,54.53264,0.7761,27.128
ELAIS-N1,459717,242.29770,54.46066,1.2146,24.038
ELAIS-N1,279970,241.57097,54.11000,1.1237,25.774
ELAIS-N1,1797220,244.75729,54.68840,1.2168,23.740
ELAIS-N1,173420,239.95924,53.30728,0.3557,19.801
ELAIS-N1,1459834,243.51536,54.11249,0.6587,23.446
ELAIS-N1,355112,242.48264,52.99522,0.5578,25.511
ELAIS-N1,1498861,243.97897,55.15856,0.5121,21.836
ELAIS-N1,2663244,244.86913,53.28539,0.8011,24.028
ELAIS-N1,3287980,245.16893,53.42593,0.5455,24.594
ELAIS-N1,1173187,244.36719,53.01811,0.9520,20.566
ELAIS-N1,2917181,240.06369,54.53288,0.3667,27.367
ELAIS-N1,167297,240.69138,53.45201,0.4519,22.448
ELAIS-N1,2325989,243.86462,53.08420,0.4686,22.143
ELAIS-N1,1440436,239.77875,53.97964,0.7866,27.546
ELAIS-N1,2785929,242.84538,52.92303,0.8675,24.905
ELAIS-N1,3284382,240.64428,56.30364,0.7869,24.779
ELAIS-N1,1344342,245.37132,54.04048,1.1274,23.149
ELAIS-N1,1833411,243.44448,55.10820,1.0139,26.238
ELAIS-N1,3173291,240.07436,55.42316,0.1651,18.156
ELAIS-N1,208762,242.63564,54.20964,1.0377,23.496
ELAIS-N1,2078717,241.72513,54.97764,0.5839,22.781
ELAIS-N1,1061955,242.35744,53.87318,0.8442,24.624
ELAIS-N1,1172698,241.60414,53.96093,0.7793,21.542
ELAIS-N1,2267819,240.29694,55.55048,0.5761,25.432
ELAIS-N1,934014,243.05335,54.50895,0.7607,21.810
ELAIS-N1,2664601,242.40374,56.54235,0.5579,24.469
ELAIS-N1,2237320,241.25010,54.44231,1.2808,23.076
ELAIS-N1,1549017,245.36869,55.30111,0.4247,22.463
ELAIS-N1,950354,241.53529,54.76196,1.4893,25.262
ELAIS-N1,3172212,240.09419,54.35134,0.5779,23.236
ELAIS-N1,1616792,245.00787,55.70658,0.5951,24.970
ELAIS-N1,235192,242.39421,54.32822,0.9751,23.615
ELAIS-N1,69105,241.59697,55.18038,0.3788,24.000
ELAIS-N1,2364250,243.43290,53.61997,0.7793,23.722
ELAIS-N1,1770215,243.94849,55.77808,0.5877,22.310
ELAIS-N1,1744228,240.93985,55.28958,0.5529,22.491
ELAIS-N1,184307,242.11294,54.81934,0.7479,21.428
ELAIS-N1,2473243,241.93188,54.89352,0.4909,19.737
ELAIS-N1,1948027,241.13125,53.77746,0.3187,21.137
ELAIS-N1,3187209,244.57400,54.95203,0.6399,19.794
ELAIS-N1,3252737,244.98888,54.22090,0.2410,26.032
ELAIS-N1,2930098,243.47265,53.11788,0.2746,19.260
ELAIS-N1,2626201,242.55559,55.33481,0.7222,26.471
ELAIS-N1,63555,242.79547,54.96363,0.4728,20.768
ELAIS-N1,1279777,243.43466,54.67673,1.2633,27.964
ELAIS-N1,2177392,245.32853,54.01703,0.7710,26.942
ELAIS-N1,1207415,239.98031,53.65594,0.4264,27.851
ELAIS-N1,3271741,242.22243,54.32891,1.4364,24.395
ELAIS-N1,1908019,242.18751,56.19618,0.5006,24.936
ELAIS-N1,1276747,241.74611,54.60466,0.8182,25.928
ELAIS-N1,693497,245.26111,54.19933,0.7757,25.508
ELAIS-N1,182463,243.62111,54.25791,0.7395,23.528
ELAIS-N1,895401,244.15432,54.57966,0.3272,24.872
ELAIS-N1,2625118,242.39137,54.09002,1.3086,23.317
ELAIS-N1,2097902,243.50073,54.62801,1.0210,24.159
ELAIS-N1,2875569,241.90345,54.24363,0.5056,22.764
ELAIS-N1,3110430,245.30960,55.70555,0.2986,25.408
ELAIS-N1,1579649,240.83226,54.26882,0.7364,23.950
ELAIS-N1,1081040,242.53157,54.26854,0.4687,20.832
ELAIS-N1,463883,239.73024,55.01329,0.8617,22.061
ELAIS-N1,2392211,243.29786,54.90435,0.2623,21.032
ELAIS-N1,2778701,241.44525,54.91411,1.2073,24.013
ELAIS-N1,2237015,244.53755,53.64435,0.8570,24.296
ELAIS-N1,3320009,244.32855,53.65706,0.8218,23.120
ELAIS-N1,2157486,243.23025,53.26077,0.8431,23.899
ELAIS-N1,661207,242.94082,54.42490,0.3888,25.125
ELAIS-N1,1255439,242.39366,54.29264,0.9105,23.286
ELAIS-N1,3339281,242.37476,54.11428,0.3288,21.732
ELAIS-N1,3239567,241.67864,53.58364,0.7384,21.337
ELAIS-N1,660725,243.03465,54.82147,1.3975,27.200
ELAIS-N1,311831,244.00916,55.61127,0.6610,23.368
ELAIS-N1,58207,245.56973,54.00507,0.2848,24.392
ELAIS-N1,1411109,245.28314,53.43836,0.7152,23.270
ELAIS-N1,709138,244.34690,56.06450,0.4264,22.651
ELAIS-N1,2994152,244.44407,54.29615,0.6196,24.108
ELAIS-N1,1986873,240.33376,55.10876,0.7227,24.298
ELAIS-N1,3025212,245.76005,54.73600,0.7696,22.936
ELAIS-N1,1201557,243.34055,54.92774,0.7361,22.799
ELAIS-N1,1421923,243.61939,54.29052,0.4032,23.508
ELAIS-N1,2982611,242.29060,53.70428,0.7160,21.277
ELAIS-N1,1481077,242.17942,54.96611,1.2970,24.925
ELAIS-N1,3240998,240.86059,54.56882,0.6734,24.564
ELAIS-N1,2390310,244.70478,54.89148,0.7513,23.563
ELAIS-N1,608342,244.54293,54.95194,0.7300,28.114
ELAIS-N1,976979,241.96403,54.47263,1.2778,24.460
ELAIS-N1,3188250,242.81437,52.88658,1.0517,26.172
ELAIS-N1,3156257,241.98517,53.94171,1.5212,23.578
ELAIS-N1,1947233,243.80708,53.07436,0.8134,24.380
ELAIS-N1,1248057,243.09110,52.64460,0.6492,22.383
ELAIS-N1,309126,240.06551,55.39550,0.5974,27.296
ELAIS-N1,1101199,243.85801,54.53180,1.1004,22.082
ELAIS-N1,1704597,241.96499,52.81473,1.3167,22.066
ELAIS-N1,2858078,242.06721,54.68887,0.4550,21.309
ELAIS-N1,801239,243.67325,54.79660,0.5441,26.951
