field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,2323442,243.25671,55.44300,0.4680,22.466
ELAIS-N1,2564774,242.74094,54.10088,1.7693,27.185
ELAIS-N1,2991327,241.13681,54.62874,1.0828,24.525
ELAIS-N1,1798975,244.10859,54.18491,0.8920,23.856
ELAIS-N1,2688914,245.85900,54.18491,1.4395,24.977
ELAIS-N1,2474054,243.14564,54.86842,1.0305,24.671
ELAIS-N1,3290171,240.75695,56.24353,0.6011,22.881
ELAIS-N1,2527755,242.94487,53.98080,1.8405,25.872
ELAIS-N1,202044,240.23319,53.37980,1.0734,24.679
ELAIS-N1,2775614,244.39708,55.87335,0.5829,23.014
ELAIS-N1,1452225,243.16817,55.23961,1.3143,25.332
ELAIS-N1,891043,244.17894,52.91029,1.1078,24.200
ELAIS-N1,2549540,241.31919,55.86140,0.8103,23.689
ELAIS-N1,58996,241.16350,53.92075,0.8321,23.511
ELAIS-N1,2126427,240.31330,53.86068,1.5020,25.060
ELAIS-N1,2116231,240.43198,54.95227,1.4187,25.720
ELAIS-N1,3258577,243.12789,54.89238,2.1946,-9.000
ELAIS-N1,851081,241.96594,56.31514,1.4657,25.199
ELAIS-N1,2760409,239.82599,55.00017,0.9833,23.813
ELAIS-N1,3139631,243.58262,55.98086,1.3940,24.649
ELAIS-N1,1766570,239.93483,55.29944,0.8389,23.688
ELAIS-N1,1305144,242.34853,53.57223,1.1065,24.438
ELAIS-N1,915207,242.68007,52.71749,1.3210,24.600
ELAIS-N1,857591,240.69668,53.22337,0.7426,23.598
ELAIS-N1,2918710,244.82822,55.22764,1.7280,25.832
ELAIS-N1,763889,242.67446,53.71649,2.5825,-9.000
ELAIS-N1,326667,242.72235,54.64073,1.9030,26.461
ELAIS-N1,2990352,243.48938,53.90874,1.9895,26.934
ELAIS-N1,2582687,240.54629,55.94503,1.3519,25.479
ELAIS-N1,543810,241.93631,55.96892,1.7874,26.329
ELAIS-N1,3323544,241.09633,55.57455,1.1028,24.593
ELAIS-N1,2024627,244.88832,55.74191,1.4849,25.055
ELAIS-N1,2274522,242.56500,55.20370,0.8242,23.620
ELAIS-N1,2303616,243.59273,54.58078,0.1367,20.765
ELAIS-N1,1419869,241.21687,54.07687,1.2542,25.481
ELAIS-N1,2880146,241.95087,53.83666,1.1003,24.528
ELAIS-N1,934386,244.54764,53.80061,1.0922,24.752
ELAIS-N1,2820763,241.23601,55.81361,1.5509,25.106
ELAIS-N1,2016188,240.28472,55.16779,0.9056,23.745
ELAIS-N1,1993203,241.98168,53.87270,1.1313,24.917
ELAIS-N1,2771669,241.75872,54.05285,1.9668,26.828
ELAIS-N1,3037335,242.87488,54.95227,2.0137,26.924
ELAIS-N1,2529766,243.10606,55.56259,0.7699,23.911
ELAIS-N1,997316,243.25443,55.96892,1.2368,24.915
ELAIS-N1,220308,239.41558,55.16779,0.5134,22.898
ELAIS-N1,2218915,240.00509,55.86140,1.0320,24.259
ELAIS-N1,694327,240.50254,55.74191,1.0860,24.634
ELAIS-N1,1851705,244.71401,54.28092,0.8713,23.622
ELAIS-N1,2072406,240.77678,53.89672,1.3847,25.704
ELAIS-N1,1012792,243.56573,53.59628,1.3450,25.531
ELAIS-N1,1338229,242.56692,53.54818,1.0631,24.182
ELAIS-N1,2071383,239.83776,54.59277,0.9274,23.995
ELAIS-N1,1294135,242.04274,54.98820,1.9947,26.985
ELAIS-N1,1938056,240.76312,54.17291,0.7916,23.459
ELAIS-N1,3128582,243.07075,54.56879,1.5249,25.461
ELAIS-N1,1941165,242.96875,53.18726,1.1504,24.224
ELAIS-N1,857709,242.86075,55.52672,1.0315,24.351
ELAIS-N1,425104,244.67074,52.93439,1.4742,25.760
ELAIS-N1,762830,241.35025,54.54481,2.1230,-9.000
ELAIS-N1,2815040,241.16157,53.54818,1.3122,24.944
ELAIS-N1,1067738,244.12353,54.58078,1.9432,26.352
ELAIS-N1,3192368,241.58748,54.58078,1.5574,26.151
ELAIS-N1,2980998,244.03608,56.27934,0.5424,22.842
ELAIS-N1,2410893,239.47447,55.23961,1.1704,24.691
ELAIS-N1,1505851,242.53643,55.78971,0.9322,24.091
ELAIS-N1,2594405,242.46269,55.02412,1.5389,25.226
ELAIS-N1,2229645,244.23958,56.08834,1.9127,26.214
ELAIS-N1,3111724,245.61003,53.63235,0.7767,23.939
ELAIS-N1,3086025,240.10574,55.45496,0.7790,23.797
ELAIS-N1,1273976,241.89956,55.47888,0.7390,24.002
ELAIS-N1,648745,244.76303,53.22337,1.0304,24.345
ELAIS-N1,2265304,242.35096,53.76456,0.8269,23.883
ELAIS-N1,28747,240.92881,54.96424,1.9264,26.245
ELAIS-N1,2238385,243.09483,55.89724,2.0526,26.931
ELAIS-N1,2669933,240.33799,53.39183,1.1003,24.285
ELAIS-N1,2375134,244.46713,55.06005,0.8255,24.087
ELAIS-N1,1552387,244.34775,55.14385,1.6787,24.889
ELAIS-N1,2673446,240.66742,54.25692,1.4525,25.459
ELAIS-N1,469898,243.57143,54.16090,1.1718,24.702
ELAIS-N1,660320,240.46781,55.41908,1.5679,26.321
ELAIS-N1,1281592,243.66869,53.57223,0.6885,23.427
ELAIS-N1,2556939,241.71039,55.52672,1.2720,24.125
ELAIS-N1,2546108,241.96405,54.82049,1.9652,27.424
ELAIS-N1,1949558,242.15461,56.19579,1.6432,26.096
ELAIS-N1,2041146,241.92111,56.06446,1.7862,26.868
ELAIS-N1,3337698,240.74544,55.70605,0.4008,22.094
ELAIS-N1,1801512,241.16345,55.15582,1.3337,24.719
ELAIS-N1,1383356,243.42844,53.13911,1.5148,24.746
ELAIS-N1,484730,239.73806,54.78455,0.9948,24.010
ELAIS-N1,1191089,239.27576,54.17291,0.9748,23.801
ELAIS-N1,1201653,242.89175,55.28747,1.5586,24.921
ELAIS-N1,2086733,242.62871,54.84446,2.5521,-9.000
ELAIS-N1,1182697,244.52113,52.86210,1.2177,24.267
ELAIS-N1,3216362,245.49637,54.82049,1.0710,24.239
ELAIS-N1,447088,242.64623,53.04278,1.3149,24.731
ELAIS-N1,507204,240.37186,53.93276,0.9512,24.318
ELAIS-N1,3200481,241.78606,54.01683,1.6699,26.613
ELAIS-N1,3292490,241.45002,54.83247,0.7665,23.583
ELAIS-N1,2490186,244.33099,55.41908,1.0436,24.197
ELAIS-N1,2481354,241.93156,54.20891,1.0446,24.375
ELAIS-N1,3317813,243.00302,55.41908,1.5391,25.679
ELAIS-N1,3241660,244.82347,53.47603,1.5927,25.736
ELAIS-N1,1870040,240.84315,55.55063,0.7615,23.154
ELAIS-N1,770951,240.43555,53.59628,1.5451,25.884
ELAIS-N1,591444,242.53265,52.60899,1.0776,24.164
ELAIS-N1,2669781,242.53556,54.92831,1.1463,24.303
ELAIS-N1,1627234,244.16275,52.93439,1.9959,26.810
ELAIS-N1,572246,239.83103,53.92075,1.3802,25.512
ELAIS-N1,934214,241.99238,54.97622,1.7424,25.447
ELAIS-N1,1441419,241.11129,53.46400,1.1335,23.964
ELAIS-N1,1889428,240.10057,53.62033,0.6690,23.641
ELAIS-N1,516041,244.44462,53.82464,1.2457,24.078
ELAIS-N1,947603,242.48928,54.83247,2.0074,27.431
ELAIS-N1,2791623,241.99373,54.82049,2.1195,-9.000
ELAIS-N1,1956651,241.60020,55.09596,1.2381,24.987
ELAIS-N1,177414,242.72426,53.21133,1.0887,24.456
ELAIS-N1,3124249,242.70468,54.26892,1.8422,26.594
ELAIS-N1,661030,242.35124,55.90919,0.5362,22.846
ELAIS-N1,2692777,241.59218,54.68867,0.3612,22.214
ELAIS-N1,1266125,241.57034,54.86842,0.8862,23.675
ELAIS-N1,2762386,241.34218,54.59277,1.8744,26.873
ELAIS-N1,2416728,242.68070,55.01215,2.1307,-9.000
ELAIS-N1,2266,241.33171,54.30492,2.1940,-9.000
ELAIS-N1,168129,243.86050,52.92234,0.7096,23.724
ELAIS-N1,2666839,242.89174,53.29558,0.5445,22.933
ELAIS-N1,679505,241.33148,54.56879,0.4988,22.486
ELAIS-N1,3252791,241.33386,53.28354,0.5496,23.410
ELAIS-N1,2135372,243.43996,54.62874,1.0578,24.153
ELAIS-N1,1239031,243.65890,55.14385,1.8759,26.984
ELAIS-N1,624620,244.37283,53.12707,1.6911,26.167
ELAIS-N1,1855185,242.39346,54.88040,0.9066,23.645
ELAIS-N1,2186734,239.86107,53.63235,1.4057,24.853
ELAIS-N1,186223,243.28925,55.35926,2.0542,26.617
ELAIS-N1,1771128,242.09688,53.17522,0.7948,23.519
ELAIS-N1,1973646,240.65020,55.49084,0.6518,23.099
ELAIS-N1,3065711,243.16206,52.54869,1.6390,25.793
ELAIS-N1,1634541,240.48923,53.30761,0.8193,23.400
ELAIS-N1,829934,239.31620,54.08887,0.6666,23.164
ELAIS-N1,2327050,241.38802,52.94643,1.3021,24.667
ELAIS-N1,2763629,241.80951,54.10088,1.8385,26.724
ELAIS-N1,2867998,243.66181,54.97622,0.5778,23.452
ELAIS-N1,1379032,245.12658,54.23292,1.1225,24.025
ELAIS-N1,2153318,244.89786,54.78455,1.8601,27.054
ELAIS-N1,2549354,239.81141,53.98080,0.2730,21.761
ELAIS-N1,2704309,245.23004,54.68867,1.5860,25.748
ELAIS-N1,1921247,241.23362,54.58078,2.2082,-9.000
ELAIS-N1,3255853,241.34187,55.11991,0.7537,23.518
ELAIS-N1,428149,239.30662,55.11991,1.0254,23.678
ELAIS-N1,785125,244.65923,52.99461,0.5214,22.666
ELAIS-N1,2032245,241.15385,54.23292,1.6663,26.284
ELAIS-N1,1938338,244.17480,54.34091,0.9123,24.402
ELAIS-N1,2854902,239.33130,53.78859,1.0944,24.107
ELAIS-N1,2980656,242.77126,54.37690,1.8321,27.166
ELAIS-N1,36513,242.86395,54.68867,0.8926,23.885
ELAIS-N1,314006,244.09777,53.03074,0.8161,24.087
ELAIS-N1,257761,241.42746,52.74159,0.3025,21.930
ELAIS-N1,2823826,241.69529,56.26740,1.8087,26.148
ELAIS-N1,86909,242.65585,53.86068,0.4977,22.701
ELAIS-N1,3267897,241.22226,53.35574,1.4152,25.448
ELAIS-N1,2620670,239.62981,54.73661,1.2862,24.684
ELAIS-N1,675379,243.72143,54.97622,2.1684,-9.000
ELAIS-N1,1545286,240.69127,53.96879,1.7226,26.044
ELAIS-N1,3325431,243.99696,55.67019,1.0888,24.822
ELAIS-N1,2159002,241.99128,54.05285,1.6272,25.820
ELAIS-N1,286383,242.98822,54.52083,1.3422,24.913
ELAIS-N1,2392962,243.06624,55.33533,1.5388,25.192
ELAIS-N1,1123369,242.12932,55.10794,0.4423,22.175
ELAIS-N1,2813687,239.34825,54.47286,0.8915,24.008
ELAIS-N1,3028642,245.04214,55.61042,1.0383,24.171
ELAIS-N1,389023,240.30732,54.30492,0.6823,23.439
ELAIS-N1,737492,244.51101,55.25157,1.0684,23.982
ELAIS-N1,2488159,244.37717,53.24744,1.5830,26.037
ELAIS-N1,2848309,241.03205,53.00665,1.0192,24.585
ELAIS-N1,1253535,244.07593,54.06486,1.6249,25.377
ELAIS-N1,3128852,241.65105,55.33533,1.2828,25.420
ELAIS-N1,1956160,241.32148,55.10794,2.3954,-9.000
ELAIS-N1,3125029,245.16997,53.07891,0.6857,-9.000
ELAIS-N1,975773,239.97574,54.10088,1.9099,26.494
ELAIS-N1,530262,243.38725,52.99461,1.6928,26.064
ELAIS-N1,418606,244.27515,54.70066,1.0147,23.933
ELAIS-N1,506434,239.48310,55.33533,1.9919,26.283
ELAIS-N1,1337793,240.87004,52.51251,0.6659,-9.000
ELAIS-N1,1063923,240.15615,55.46692,0.4957,22.879
ELAIS-N1,158306,241.70010,55.31140,1.8409,26.646
ELAIS-N1,204648,240.42368,53.39183,0.7741,23.791
ELAIS-N1,1334707,241.19716,53.16318,0.6877,22.938
ELAIS-N1,1999288,242.90713,53.99281,2.1018,28.013
ELAIS-N1,2137105,239.18771,55.08399,1.4553,25.323
ELAIS-N1,3159837,239.76885,54.60476,1.6061,26.295
ELAIS-N1,1760079,242.19994,53.81263,1.4907,24.917
ELAIS-N1,3230546,239.29498,54.18491,0.6372,23.572
ELAIS-N1,235317,240.90237,54.70066,1.6723,25.312
ELAIS-N1,923129,241.18234,53.29558,1.3402,24.540
ELAIS-N1,2844634,243.31345,53.99281,1.8087,26.530
ELAIS-N1,1693180,241.72431,55.81361,1.5946,26.190
ELAIS-N1,2597480,243.16998,54.35291,2.0512,26.641
ELAIS-N1,383481,243.02927,54.30492,1.1055,24.220
ELAIS-N1,1130935,243.83152,53.66841,0.9132,24.113
ELAIS-N1,1241927,243.38788,54.17291,0.8539,23.618
ELAIS-N1,2620299,243.78099,53.45197,1.4983,25.503
ELAIS-N1,1730920,243.59079,54.46087,0.9565,23.998
ELAIS-N1,1900393,242.34820,53.25947,1.4113,25.009
ELAIS-N1,1116151,241.83742,53.48806,0.3982,22.284
ELAIS-N1,152179,245.95748,54.79653,1.0978,24.426
ELAIS-N1,2589959,244.40577,55.86140,0.7839,23.538
ELAIS-N1,1358466,243.07653,55.92114,0.3721,22.341
ELAIS-N1,260257,240.92778,54.14890,1.3878,24.583
ELAIS-N1,1625125,242.68649,54.68867,1.4084,25.096
ELAIS-N1,374866,241.70273,55.15582,2.4740,-9.000
ELAIS-N1,305990,243.29329,54.74860,2.1717,-9.000
ELAIS-N1,1577808,242.21390,53.56021,0.5527,22.512
ELAIS-N1,732524,244.93309,55.33533,0.2433,21.014
ELAIS-N1,1745617,239.15251,54.46087,1.1244,24.251
ELAIS-N1,2981411,242.93594,54.11289,1.1222,24.302
ELAIS-N1,340163,245.32258,53.63235,1.3099,24.601
ELAIS-N1,3141994,240.26359,55.01215,1.2570,24.667
ELAIS-N1,1786899,240.64420,52.92234,1.3162,25.363
ELAIS-N1,1681991,239.07161,54.17291,1.4080,25.150
ELAIS-N1,3157628,241.24538,55.50280,1.2379,24.600
ELAIS-N1,252476,243.71748,55.22764,0.9476,23.757
ELAIS-N1,3313782,244.29181,53.24744,1.3190,24.933
ELAIS-N1,135547,242.84633,53.95678,1.8700,26.257
ELAIS-N1,2987609,239.69097,53.34371,0.7225,23.496
ELAIS-N1,749536,240.28302,54.95227,1.6972,26.319
ELAIS-N1,1768550,243.29686,54.46087,0.9142,24.299
ELAIS-N1,364055,243.00850,53.09095,1.6892,25.567
ELAIS-N1,2178156,244.01921,55.59846,0.7443,23.400
ELAIS-N1,2709719,243.63158,53.58426,1.3119,25.275
ELAIS-N1,2599908,240.62691,55.88530,1.6118,25.409
ELAIS-N1,936726,243.98317,56.26740,0.7001,23.622
ELAIS-N1,2200136,242.14423,53.84867,1.8086,27.280
ELAIS-N1,1613361,242.18423,54.53282,1.2377,24.397
ELAIS-N1,2059942,241.60559,53.87270,1.8096,25.761
ELAIS-N1,692211,245.26986,55.84946,0.7203,23.076
ELAIS-N1,1649233,242.00564,55.03610,1.1046,24.296
ELAIS-N1,1041124,240.47240,54.24492,0.5617,23.001
ELAIS-N1,3137222,239.95464,55.49084,1.2736,24.411
ELAIS-N1,1712874,240.17984,54.17291,0.4835,22.287
ELAIS-N1,1379028,241.52655,55.94503,0.3461,21.839
ELAIS-N1,1638381,241.99460,53.39183,1.2317,24.347
ELAIS-N1,3075130,240.90019,53.81263,0.6139,22.938
ELAIS-N1,3303246,241.30124,53.43995,0.1684,20.790
ELAIS-N1,2240525,240.79819,55.34730,1.5286,25.375
ELAIS-N1,835921,242.62227,54.89238,1.1610,24.638
ELAIS-N1,625004,245.23910,54.06486,0.8422,23.909
ELAIS-N1,55075,243.39249,55.70605,2.0637,26.954
ELAIS-N1,1877317,240.18432,55.07202,1.5966,25.559
ELAIS-N1,2702533,241.16014,55.98086,1.0721,24.725
ELAIS-N1,2939914,243.78236,53.65639,1.4677,25.153
ELAIS-N1,1015227,239.82668,54.85644,0.8557,23.497
ELAIS-N1,2837060,241.53387,54.00482,1.3764,25.740
ELAIS-N1,1001747,241.28528,55.49084,1.4834,25.474
ELAIS-N1,2785018,242.30658,53.82464,0.9647,24.065
ELAIS-N1,1619575,243.95048,54.61675,1.4419,24.631
ELAIS-N1,2736431,242.97414,53.62033,0.4067,21.941
ELAIS-N1,3123390,242.37132,55.29944,1.3569,25.076
ELAIS-N1,1149188,242.15753,54.41289,2.7037,-9.000
ELAIS-N1,1681816,241.39044,54.56879,0.2739,21.833
ELAIS-N1,1565332,245.05559,53.42792,1.1188,24.156
ELAIS-N1,2673247,241.55341,54.47286,2.4375,-9.000
ELAIS-N1,596565,242.37313,55.02412,0.8584,24.241
ELAIS-N1,634611,242.87245,54.79653,0.9137,23.741
ELAIS-N1,1491069,240.77392,52.82595,1.9501,26.332
ELAIS-N1,3037479,243.23315,55.07202,1.0419,24.468
ELAIS-N1,193840,245.66430,53.99281,0.8358,23.915
ELAIS-N1,1561334,239.35948,54.95227,1.3093,24.922
ELAIS-N1,63141,241.59269,56.05252,1.7833,26.726
ELAIS-N1,1332953,243.81256,54.52083,0.7651,23.543
ELAIS-N1,547287,242.65918,55.39515,1.8987,26.612
ELAIS-N1,1744992,243.20739,55.78971,1.8447,26.790
ELAIS-N1,2876850,240.06325,54.20891,1.1464,24.370
ELAIS-N1,1222161,241.27996,53.65639,1.3975,25.280
ELAIS-N1,703802,242.32733,55.23961,1.2060,24.675
ELAIS-N1,9838,244.73818,55.90919,1.1139,24.436
ELAIS-N1,3221693,243.72337,54.02884,1.7466,26.382
ELAIS-N1,3291304,239.64643,54.04085,0.3419,21.996
ELAIS-N1,928336,245.91570,54.05285,1.3916,25.109
ELAIS-N1,3291785,242.68709,54.96424,1.8446,26.703
ELAIS-N1,948067,240.42773,54.59277,1.0227,24.269
ELAIS-N1,2025921,242.56098,55.28747,1.5083,25.144
ELAIS-N1,2166203,242.73378,53.47603,0.5699,22.678
ELAIS-N1,739972,241.94301,56.45831,1.5106,25.727
ELAIS-N1,3182227,241.34119,54.02884,1.2144,24.333
ELAIS-N1,967604,241.98472,54.29292,1.1603,24.377
ELAIS-N1,3219014,241.58905,54.61675,0.9080,23.777
ELAIS-N1,1881838,241.57363,53.80061,1.3869,24.781
ELAIS-N1,412001,244.58596,54.97622,0.9865,24.501
ELAIS-N1,2580564,244.08998,56.12416,1.3373,25.372
ELAIS-N1,1104011,241.71978,54.67669,2.3004,-9.000
ELAIS-N1,1520219,244.44679,54.32891,1.3262,24.892
ELAIS-N1,1369768,244.99837,54.29292,0.8506,23.812
ELAIS-N1,1084718,240.23475,53.63235,1.7900,26.290
ELAIS-N1,1362757,241.49431,53.25947,1.0915,23.973
ELAIS-N1,2484511,243.53377,54.78455,1.0936,24.602
ELAIS-N1,1558929,239.73566,53.75254,1.6435,26.382
ELAIS-N1,2325380,240.85110,54.61675,1.6158,25.999
ELAIS-N1,459044,243.77843,56.37480,1.4432,24.868
ELAIS-N1,2355192,241.93878,54.16090,1.2235,25.165
ELAIS-N1,1083177,244.07820,55.14385,1.7294,26.718
ELAIS-N1,3140953,241.26187,54.54481,2.8584,-9.000
ELAIS-N1,2802664,242.61864,55.80166,1.6732,26.265
ELAIS-N1,1382409,244.12938,54.19691,1.2757,24.589
ELAIS-N1,1244822,242.55000,54.00482,1.6751,25.456
ELAIS-N1,2822828,239.68594,55.09596,1.4297,25.580
ELAIS-N1,1351133,244.31423,56.02863,0.7985,23.709
ELAIS-N1,967029,243.54590,54.60476,0.9636,23.662
ELAIS-N1,813833,245.08775,53.59628,1.0131,24.289
ELAIS-N1,2886177,243.09112,54.46087,0.9281,23.909
ELAIS-N1,146052,241.30328,54.60476,1.6381,25.294
ELAIS-N1,1391478,244.81114,54.35291,0.9930,23.880
ELAIS-N1,930116,243.47353,55.39515,0.9012,23.755
ELAIS-N1,2262783,245.00160,53.81263,1.9693,26.957
ELAIS-N1,2985645,241.15269,55.13188,1.0038,24.282
ELAIS-N1,3284537,241.72052,54.06486,2.8397,-9.000
ELAIS-N1,2546327,243.20555,54.42489,1.0478,23.862
ELAIS-N1,3142947,242.66975,56.20772,1.1941,24.679
ELAIS-N1,1963283,240.19193,54.62874,1.2011,24.998
ELAIS-N1,1114007,238.98246,54.94029,0.7291,23.787
ELAIS-N1,251896,243.98676,55.84946,1.1142,24.449
ELAIS-N1,1686676,242.95958,53.80061,0.2845,21.852
ELAIS-N1,2906956,239.52674,55.07202,1.7171,26.300
ELAIS-N1,807048,239.56273,54.56879,1.6863,26.446
ELAIS-N1,1266048,242.49835,54.82049,2.3705,-9.000
ELAIS-N1,2923571,244.17840,54.54481,1.5453,25.750
ELAIS-N1,3056950,242.94756,54.13690,2.0513,28.116
ELAIS-N1,1845589,244.38133,53.28354,0.8068,23.720
ELAIS-N1,2827034,243.93114,56.17191,1.7772,26.356
ELAIS-N1,501960,239.11129,54.54481,1.1370,24.422
ELAIS-N1,888164,243.57619,55.21567,1.5574,25.384
ELAIS-N1,3162635,240.06307,54.10088,1.3218,24.741
ELAIS-N1,1907377,241.54848,54.82049,2.2298,-9.000
ELAIS-N1,2310059,242.29154,52.63310,0.7548,23.129
ELAIS-N1,1445773,242.45715,54.79653,2.0930,27.126
ELAIS-N1,517446,243.05950,54.90435,1.0490,23.640
ELAIS-N1,2333965,241.58718,53.21133,0.7131,23.528
ELAIS-N1,2091272,240.40833,54.61675,0.7828,23.556
ELAIS-N1,1442338,240.84613,55.25157,1.2423,24.749
ELAIS-N1,3327253,242.10170,53.09095,0.4821,22.584
ELAIS-N1,2275550,243.58202,53.16318,1.5802,25.839
ELAIS-N1,2781184,242.14217,53.81263,2.3280,-9.000
ELAIS-N1,1964423,241.49222,54.17291,0.7463,23.901
ELAIS-N1,1223844,243.52017,53.41589,1.3645,25.606
ELAIS-N1,2033601,245.40346,53.72851,1.3637,24.556
ELAIS-N1,1453901,242.92234,55.04807,1.8119,27.270
ELAIS-N1,713926,241.43117,54.85644,1.3040,24.806
ELAIS-N1,2159700,239.80244,53.84867,1.2494,24.075
ELAIS-N1,1459286,242.46315,56.19579,1.0697,24.266
ELAIS-N1,2685834,242.33355,54.25692,0.6471,22.848
ELAIS-N1,521024,243.88925,54.04085,0.7068,23.806
ELAIS-N1,2448343,239.52790,54.22092,1.0831,24.085
ELAIS-N1,1084339,244.08434,56.33900,1.4279,25.273
ELAIS-N1,2494200,241.86217,54.37690,2.4314,-9.000
ELAIS-N1,942904,244.08729,55.04807,1.3639,24.727
ELAIS-N1,1502760,240.75145,54.07687,1.3296,25.133
ELAIS-N1,1705415,241.26559,54.65271,0.7711,23.815
ELAIS-N1,518585,244.34421,52.95848,1.1395,24.532
ELAIS-N1,608075,242.35651,54.61675,1.6367,26.483
ELAIS-N1,1378290,239.22006,55.43104,0.8248,24.026
ELAIS-N1,2018020,241.97613,52.48839,1.8699,26.125
ELAIS-N1,2837897,243.45522,53.95678,1.4468,25.188
ELAIS-N1,2460736,240.61072,54.95227,0.9832,23.749
ELAIS-N1,1054391,241.75726,52.78980,1.6125,26.428
ELAIS-N1,2654308,240.76766,52.98257,1.0819,24.434
ELAIS-N1,3296260,244.27120,53.99281,1.7394,25.642
ELAIS-N1,1196521,241.23100,55.67019,1.7162,26.271
ELAIS-N1,2111961,242.39237,54.41289,0.7440,23.160
ELAIS-N1,1988704,243.33058,54.94029,1.3502,25.401
ELAIS-N1,2616594,241.43379,53.41589,1.3200,24.635
ELAIS-N1,790487,242.30433,54.10088,1.0035,23.975
ELAIS-N1,2930706,245.28653,53.51211,1.3924,25.411
ELAIS-N1,1758134,243.00884,54.53282,1.4480,25.179
ELAIS-N1,1119163,245.20084,53.86068,1.8068,25.730
ELAIS-N1,2661533,241.36629,54.18491,0.9565,23.891
ELAIS-N1,2736801,242.22599,54.08887,1.7656,25.389
ELAIS-N1,1910751,243.28774,54.79653,2.6020,-9.000
ELAIS-N1,475659,242.44694,53.31964,1.1645,24.710
ELAIS-N1,428043,243.26547,53.77658,1.2150,24.709
ELAIS-N1,423821,243.95219,55.81361,0.9555,24.338
ELAIS-N1,1213202,240.24496,53.72851,1.3311,24.561
ELAIS-N1,2246205,242.23465,53.10299,0.7454,23.361
ELAIS-N1,2406952,245.69417,54.12489,0.9842,24.140
ELAIS-N1,347648,243.00842,52.72954,1.0313,24.618
ELAIS-N1,1325087,242.82937,53.86068,1.4753,25.526
ELAIS-N1,510465,240.47532,55.22764,2.1310,-9.000
ELAIS-N1,3139303,241.77342,55.98086,1.6023,25.855
ELAIS-N1,2234439,242.51285,56.17191,1.2398,24.642
ELAIS-N1,1763379,243.75993,54.96424,2.7744,-9.000
ELAIS-N1,1847192,245.51338,55.32337,0.7134,23.691
ELAIS-N1,2776834,241.14356,54.84446,1.2098,24.983
ELAIS-N1,2378516,242.97938,54.53282,2.2530,-9.000
ELAIS-N1,1189095,245.17192,53.86068,1.1182,24.707
ELAIS-N1,1246645,239.92507,55.16779,1.3395,25.312
ELAIS-N1,2482238,244.70523,53.13911,0.7895,23.529
ELAIS-N1,1280135,243.64244,54.38890,0.8688,23.828
ELAIS-N1,3283731,241.75751,54.43688,1.6620,25.988
ELAIS-N1,2291624,245.38449,54.06486,1.4332,25.226
ELAIS-N1,1740915,241.39831,55.80166,1.4560,25.550
ELAIS-N1,2503423,242.43307,53.10299,1.0684,24.581
ELAIS-N1,2679223,245.25937,53.72851,1.2573,24.739
ELAIS-N1,2221091,240.46444,55.93308,1.6435,25.665
ELAIS-N1,2937656,243.88686,55.03610,0.9697,23.942
ELAIS-N1,51655,242.55308,56.15997,1.5698,26.204
ELAIS-N1,589588,241.18583,53.10299,1.5347,25.453
ELAIS-N1,1096317,242.47111,54.85644,1.5700,25.613
ELAIS-N1,1248941,241.78949,54.89238,1.8114,27.800
ELAIS-N1,2781950,240.93873,54.58078,1.4814,25.478
ELAIS-N1,2125183,243.83821,53.45197,0.9573,23.754
ELAIS-N1,2348868,245.49534,53.89672,0.9135,24.201
ELAIS-N1,2317365,241.82622,56.60143,0.5864,-9.000
ELAIS-N1,1790424,242.93446,54.95227,2.4256,-9.000
ELAIS-N1,481191,242.79622,52.51251,0.5513,22.596
ELAIS-N1,2356442,241.30374,52.68133,0.7927,23.933
ELAIS-N1,2181520,241.70133,54.28092,1.8625,26.922
ELAIS-N1,3184687,240.99933,55.35926,1.0029,23.723
ELAIS-N1,2019074,243.41182,55.27551,2.4347,-9.000
ELAIS-N1,2888656,243.04665,54.16090,0.9879,23.863
ELAIS-N1,3300806,244.59224,54.71264,1.4167,24.963
ELAIS-N1,2796162,242.17066,55.13188,1.2783,24.411
ELAIS-N1,2101367,241.89510,54.25692,1.5613,25.604
ELAIS-N1,2711652,246.06036,54.82049,0.8382,24.444
ELAIS-N1,1673581,240.48105,54.16090,0.4584,22.672
ELAIS-N1,3343625,241.45886,53.57223,1.2783,25.353
ELAIS-N1,2005540,244.26285,54.08887,1.2546,25.067
ELAIS-N1,2159320,244.74787,55.98086,1.3894,25.055
ELAIS-N1,654063,240.48554,53.01870,0.4849,22.479
ELAIS-N1,867816,244.35330,53.53616,0.6673,23.150
ELAIS-N1,3137057,242.02664,53.81263,1.7692,26.181
ELAIS-N1,2164661,241.32677,55.25157,1.4214,25.274
ELAIS-N1,759655,240.66784,53.74053,1.8654,26.737
ELAIS-N1,3198330,241.23946,55.62237,0.2662,21.938
ELAIS-N1,1639137,245.42927,54.30492,1.4550,25.281
ELAIS-N1,2293200,240.19462,53.28354,0.6840,23.275
ELAIS-N1,3140472,244.69372,53.19930,1.5330,25.713
ELAIS-N1,558761,241.65659,53.50008,1.0824,24.111
ELAIS-N1,361397,244.59967,55.08399,1.2360,24.691
ELAIS-N1,1833652,244.18570,54.95227,0.9868,24.195
ELAIS-N1,336503,241.71808,54.64073,1.2153,25.289
ELAIS-N1,1819164,242.94431,56.29127,1.2289,24.325
ELAIS-N1,1740753,244.70845,54.16090,1.1029,23.867
