field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,2860404,241.38081,54.05285,0.6727,25.115
ELAIS-N1,380218,240.70297,55.61042,0.4149,25.670
ELAIS-N1,1212562,242.54412,54.48485,0.4591,25.684
ELAIS-N1,3120825,241.99011,56.01669,0.3103,24.601
ELAIS-N1,1443378,243.94660,54.12489,0.2149,24.140
ELAIS-N1,707695,239.54047,53.99281,0.5378,25.965
ELAIS-N1,1446656,244.33185,56.08834,0.3420,25.428
ELAIS-N1,3225515,242.26779,54.77256,0.9562,27.037
ELAIS-N1,3225424,242.35133,54.07687,0.6041,26.380
ELAIS-N1,1365040,239.32342,53.69245,0.3505,25.238
ELAIS-N1,448669,239.20975,54.53282,0.4014,25.804
ELAIS-N1,2425357,243.06774,54.53282,0.8967,26.715
ELAIS-N1,1041341,242.76237,55.29944,0.3778,24.627
ELAIS-N1,210352,239.21895,54.10088,0.7463,26.276
ELAIS-N1,1201016,245.27878,54.61675,0.3272,25.452
ELAIS-N1,1691189,243.03485,54.01683,0.5567,26.483
ELAIS-N1,172519,239.74802,54.77256,0.2734,25.072
ELAIS-N1,2053052,244.06564,52.99461,0.3155,24.696
ELAIS-N1,265848,242.27085,56.24353,0.7539,25.266
ELAIS-N1,1905878,241.30497,53.54818,0.8640,25.419
ELAIS-N1,3132691,240.29520,55.22764,0.9015,25.334
ELAIS-N1,191706,242.77869,54.60476,1.4790,26.339
ELAIS-N1,271321,240.66898,54.88040,1.4043,25.752
ELAIS-N1,735168,242.78356,54.28092,0.5601,24.470
ELAIS-N1,2612867,244.43147,55.74191,0.8392,25.364
ELAIS-N1,3180325,241.42647,54.48485,1.2194,25.722
ELAIS-N1,1983670,241.95885,54.17291,1.3488,26.024
ELAIS-N1,2604191,240.57748,54.11289,0.9069,25.856
ELAIS-N1,19007,240.76119,55.02412,0.2332,22.931
ELAIS-N1,3035918,241.58592,54.54481,1.6052,26.511
ELAIS-N1,206964,245.69970,55.35926,0.4042,23.935
ELAIS-N1,227872,242.25944,55.90919,1.0823,25.550
ELAIS-N1,1410307,245.85259,54.32891,0.7654,25.074
ELAIS-N1,1188292,242.91512,55.57455,1.4239,26.074
ELAIS-N1,1967506,243.06473,54.49685,0.6430,25.511
ELAIS-N1,2768454,242.63988,55.81361,0.7783,25.519
ELAIS-N1,2194366,240.88408,54.35291,0.5923,24.741
ELAIS-N1,1961313,244.81769,53.35574,0.7585,25.404
ELAIS-N1,1916369,242.02901,54.38890,0.5762,24.510
ELAIS-N1,1246374,241.21166,55.99280,1.0836,24.707
ELAIS-N1,2603610,244.04671,53.43995,0.5397,24.416
ELAIS-N1,1673631,240.44882,53.10299,1.0065,25.886
ELAIS-N1,2077567,244.93542,54.04085,0.8004,24.441
ELAIS-N1,2821244,244.66677,53.75254,1.0707,25.502
ELAIS-N1,3000229,245.36606,55.14385,0.6383,24.988
ELAIS-N1,973314,245.59200,53.70447,1.0431,25.763
ELAIS-N1,2089722,241.99202,56.58950,1.3709,25.601
ELAIS-N1,1439179,240.11531,55.29944,0.8254,25.773
ELAIS-N1,2842752,241.60647,52.99461,0.9780,24.806
ELAIS-N1,1981361,241.36639,55.50280,0.5403,24.572
ELAIS-N1,368285,244.53088,55.64628,1.1454,25.467
ELAIS-N1,234765,245.62080,53.70447,0.4075,23.758
ELAIS-N1,108735,241.62308,54.49685,2.2474,27.350
ELAIS-N1,837494,242.83317,53.65639,0.3314,24.460
ELAIS-N1,3057856,243.11934,54.10088,0.7498,25.616
ELAIS-N1,2716477,242.40933,56.45831,0.5597,25.290
ELAIS-N1,3073744,243.92375,53.90874,0.6195,24.729
ELAIS-N1,2687033,244.06606,54.32891,0.3388,23.812
ELAIS-N1,1584891,243.05502,53.90874,0.3573,23.455
ELAIS-N1,2744145,242.99416,54.23292,0.8538,25.281
ELAIS-N1,753697,241.06937,53.66841,0.3307,24.039
ELAIS-N1,1528640,241.88620,55.03610,1.2426,26.017
ELAIS-N1,2005715,242.15589,53.71649,0.5761,25.094
ELAIS-N1,1887814,242.71513,54.80851,1.2544,26.242
ELAIS-N1,124146,241.68993,55.09596,1.1619,25.078
ELAIS-N1,91058,244.67752,53.99281,0.9434,25.355
ELAIS-N1,3185555,242.19573,55.21567,2.2056,27.548
ELAIS-N1,3252411,241.42455,54.94029,0.8247,25.898
ELAIS-N1,906452,242.09406,54.84446,0.7284,25.231
ELAIS-N1,383224,241.05305,53.42792,0.7899,25.563
ELAIS-N1,3161420,244.27555,53.27151,1.1267,25.581
ELAIS-N1,864282,242.58457,53.24744,0.5276,25.002
ELAIS-N1,678711,242.28830,54.78455,0.7510,25.848
ELAIS-N1,2887966,240.63297,54.52083,0.3482,24.146
ELAIS-N1,2871706,243.20923,55.58651,0.7845,25.768
ELAIS-N1,2119097,243.26044,54.71264,0.8517,24.520
ELAIS-N1,3225398,242.85691,54.97622,1.2885,26.204
ELAIS-N1,868957,240.39017,53.83666,0.6169,24.690
ELAIS-N1,1216418,240.19407,53.17522,0.8177,25.143
ELAIS-N1,3206732,240.11719,55.87335,1.0591,25.360
ELAIS-N1,2246386,239.72062,55.76581,1.1297,25.900
ELAIS-N1,463135,242.17547,52.56075,0.8111,25.167
ELAIS-N1,3171008,242.36945,54.20891,1.1408,26.128
ELAIS-N1,2270230,242.72941,52.88620,0.7186,25.453
ELAIS-N1,74491,245.57637,53.72851,0.3200,23.703
ELAIS-N1,1611849,241.84333,54.97622,1.3045,26.814
ELAIS-N1,2678248,242.98510,54.96424,1.8784,27.260
ELAIS-N1,2648658,243.70388,53.15115,0.5224,23.878
ELAIS-N1,2056336,244.20750,54.71264,1.2841,26.306
ELAIS-N1,575622,240.80887,53.59628,0.6491,25.240
ELAIS-N1,3110556,241.16749,54.66470,0.7390,24.896
ELAIS-N1,574783,242.25691,56.02863,0.5695,24.438
ELAIS-N1,3065246,241.88602,54.46087,2.3150,27.188
ELAIS-N1,2380202,241.92332,53.48806,1.0833,25.316
ELAIS-N1,624269,243.89680,54.11289,0.6060,24.688
ELAIS-N1,833118,243.81845,55.04807,1.3806,26.466
ELAIS-N1,3253692,241.38215,54.08887,1.4295,26.291
ELAIS-N1,154969,241.39339,54.90435,0.6237,25.207
ELAIS-N1,597059,243.88393,54.91633,0.4572,25.060
ELAIS-N1,499480,243.89972,53.03074,0.6970,25.253
ELAIS-N1,1266976,241.27002,54.49685,1.4890,26.884
ELAIS-N1,797063,241.84004,54.52083,1.2580,25.967
ELAIS-N1,1892454,243.55120,54.76058,0.7778,25.849
ELAIS-N1,179137,241.86197,54.95227,1.5447,26.618
ELAIS-N1,2072313,245.69088,55.68215,0.5172,24.740
ELAIS-N1,922630,243.47047,54.01683,0.9673,24.934
ELAIS-N1,568466,241.78749,52.63310,0.7106,25.114
ELAIS-N1,2155035,244.18527,53.57223,0.2287,22.845
ELAIS-N1,1811903,240.92893,55.74191,0.6099,24.548
ELAIS-N1,953758,242.42917,53.93276,1.0191,26.683
ELAIS-N1,2824716,241.65851,54.41289,1.5052,26.075
ELAIS-N1,1721407,243.51275,54.97622,0.7201,24.760
ELAIS-N1,1532681,239.94504,55.17976,0.5628,24.655
ELAIS-N1,3104410,241.49645,55.71800,0.7331,26.237
ELAIS-N1,1868858,239.84719,54.68867,0.5302,26.049
ELAIS-N1,723029,240.09120,53.70447,0.5019,25.127
ELAIS-N1,2785336,240.93034,53.47603,0.4102,25.110
ELAIS-N1,315995,242.74585,55.08399,0.4867,25.648
ELAIS-N1,582381,241.20057,53.27151,0.7704,26.444
ELAIS-N1,2711105,243.33951,55.57455,0.3434,25.100
ELAIS-N1,1289157,242.22634,53.93276,0.5759,26.162
ELAIS-N1,931909,243.44912,54.41289,0.9166,26.379
ELAIS-N1,1336874,243.51647,54.40090,0.6378,26.647
ELAIS-N1,334962,242.31353,55.64628,0.6331,26.014
ELAIS-N1,2702270,241.51993,55.08399,0.5518,25.956
ELAIS-N1,1764805,242.29271,55.16779,0.9224,27.153
ELAIS-N1,2472260,242.08029,53.39183,0.7587,26.035
ELAIS-N1,167975,241.39659,53.95678,0.1955,23.575
ELAIS-N1,2866491,242.54614,54.79653,0.8722,26.359
ELAIS-N1,1998876,240.98723,54.55680,0.6260,26.535
ELAIS-N1,2395534,244.56392,54.88040,0.4383,25.639
ELAIS-N1,1329410,243.73846,56.10028,0.2793,24.850
ELAIS-N1,1889205,242.65579,54.80851,0.4790,26.064
ELAIS-N1,1571098,243.69392,55.09596,0.5737,25.311
ELAIS-N1,232678,239.65456,54.20891,0.9926,25.878
ELAIS-N1,2696911,239.82209,55.78971,0.7766,25.618
ELAIS-N1,1023989,245.75308,55.19173,0.1401,21.204
ELAIS-N1,1809085,239.34980,55.49084,0.5616,25.374
ELAIS-N1,849345,242.15774,54.91633,1.1974,26.350
ELAIS-N1,3158496,244.77093,54.79653,0.6657,25.784
ELAIS-N1,2561540,241.86376,55.17976,0.7731,25.879
ELAIS-N1,2404207,242.02065,54.59277,1.1671,26.631
ELAIS-N1,926815,242.87532,53.95678,0.3885,24.202
ELAIS-N1,2108637,240.43939,55.56259,0.8974,25.849
ELAIS-N1,957001,241.53810,52.93439,0.7801,25.696
ELAIS-N1,2073749,241.35298,54.35291,1.3458,26.324
ELAIS-N1,2975767,242.17356,54.35291,1.8009,25.911
ELAIS-N1,742330,242.44209,54.42489,0.5872,26.007
ELAIS-N1,2341836,243.97538,53.66841,0.3514,24.131
ELAIS-N1,3198873,243.04193,52.56075,0.3788,24.589
ELAIS-N1,2139956,241.59861,55.06005,1.3620,26.443
ELAIS-N1,2454077,241.39755,55.01215,0.5306,24.940
ELAIS-N1,3213309,241.88626,55.22764,1.2092,26.426
ELAIS-N1,3333112,243.03905,55.25157,1.2173,25.807
ELAIS-N1,1136599,242.76094,52.80185,0.6636,25.759
ELAIS-N1,1305552,243.52339,54.26892,1.2423,26.115
ELAIS-N1,1396459,244.02427,56.08834,0.7135,25.445
ELAIS-N1,3338798,243.04127,54.56879,0.5288,25.196
ELAIS-N1,2612930,242.11409,53.65639,0.6384,24.998
ELAIS-N1,2042753,242.61429,53.40386,0.4840,24.884
ELAIS-N1,191921,243.32831,55.34730,1.1345,26.505
ELAIS-N1,1850538,241.95928,54.36491,1.2435,26.977
ELAIS-N1,2345203,241.96120,54.40090,0.8861,26.440
ELAIS-N1,1327936,241.28421,53.50008,0.6083,24.723
ELAIS-N1,1418298,241.93114,55.13188,1.0605,26.297
ELAIS-N1,55023,245.82681,54.41289,0.7925,25.876
ELAIS-N1,1118860,242.40650,54.62874,0.6862,25.703
ELAIS-N1,264561,241.69802,54.20891,1.1338,26.298
ELAIS-N1,2575697,242.25442,54.55680,0.4467,24.532
ELAIS-N1,276370,240.63950,56.01669,1.1552,25.464
ELAIS-N1,322092,244.86266,53.63235,0.3083,24.327
ELAIS-N1,740141,243.06984,54.08887,1.1408,26.643
ELAIS-N1,451863,241.97278,54.61675,1.5637,26.133
ELAIS-N1,517767,241.68912,53.80061,0.7738,26.511
ELAIS-N1,1523442,243.36554,54.56879,1.4566,26.334
ELAIS-N1,2094024,242.33493,56.12416,0.5171,25.554
ELAIS-N1,2789999,241.38364,54.38890,0.8655,25.962
ELAIS-N1,1969734,243.76098,54.30492,1.0352,26.166
ELAIS-N1,2082476,242.65500,55.20370,0.5747,25.024
ELAIS-N1,2709826,241.66125,54.25692,1.0948,26.886
ELAIS-N1,727209,242.06553,53.29558,0.3381,24.529
ELAIS-N1,2016586,244.89826,54.05285,1.0517,25.908
ELAIS-N1,2564033,243.51796,55.13188,1.9962,26.061
ELAIS-N1,2344781,242.85737,53.34371,1.1645,26.254
ELAIS-N1,2971553,240.90769,56.10028,0.7449,25.163
ELAIS-N1,3224852,242.46024,54.98820,1.1479,25.631
ELAIS-N1,2075917,243.68362,53.92075,1.1915,26.358
ELAIS-N1,2218642,242.53378,53.90874,0.7416,25.588
ELAIS-N1,1957172,245.18989,53.92075,0.7736,25.599
ELAIS-N1,457481,242.48773,54.52083,1.4648,26.632
ELAIS-N1,2457339,242.93048,53.92075,1.0549,26.718
ELAIS-N1,2112714,240.03409,54.24492,0.3779,25.476
ELAIS-N1,2615260,244.98503,55.13188,0.2969,23.801
ELAIS-N1,1402992,242.19524,55.37123,0.2086,23.631
ELAIS-N1,110878,239.46536,55.17976,0.2189,22.538
ELAIS-N1,1950877,242.90755,54.98820,0.9293,26.191
ELAIS-N1,3125675,241.59713,55.25157,1.2487,25.946
ELAIS-N1,2526692,241.55373,54.01683,0.4284,25.276
ELAIS-N1,359945,242.26008,53.69245,0.6580,25.373
ELAIS-N1,1532296,241.77891,54.67669,1.6461,26.304
ELAIS-N1,2656466,245.13273,54.13690,0.4332,25.240
ELAIS-N1,3282918,243.90614,56.04057,1.1637,25.919
ELAIS-N1,730301,240.50260,54.31692,0.5216,24.803
ELAIS-N1,1057344,242.23814,54.77256,1.0430,26.956
ELAIS-N1,658266,241.80277,54.76058,1.2548,26.325
ELAIS-N1,274870,242.41601,54.77256,1.6492,26.252
ELAIS-N1,1279345,243.60098,54.36491,0.5225,25.252
ELAIS-N1,1554214,241.62401,56.50602,0.4450,25.419
ELAIS-N1,1512332,241.91171,56.26740,0.5083,25.503
ELAIS-N1,506061,243.75000,54.48485,1.1101,26.664
ELAIS-N1,1281825,242.04568,55.21567,1.2871,26.608
ELAIS-N1,251080,243.67005,55.74191,0.5164,25.302
ELAIS-N1,2503361,242.38866,53.75254,1.4252,26.468
ELAIS-N1,3278833,241.93144,55.32337,0.6904,26.285
ELAIS-N1,1898899,243.78911,54.38890,1.2452,26.138
ELAIS-N1,136489,241.32524,54.12489,0.7133,25.856
ELAIS-N1,1518780,241.19357,54.25692,1.6527,26.601
ELAIS-N1,433099,243.02598,53.78859,0.5408,25.897
ELAIS-N1,3018324,244.68571,53.59628,0.6203,25.548
ELAIS-N1,2083499,239.95482,55.34730,0.7122,25.948
ELAIS-N1,682829,244.07895,54.26892,0.4694,24.778
ELAIS-N1,1019367,241.87884,56.04057,0.7349,26.097
ELAIS-N1,1604344,245.06360,54.41289,0.5201,26.153
ELAIS-N1,2777817,241.63452,53.87270,0.6433,25.452
ELAIS-N1,2196396,242.58249,54.47286,1.2352,26.394
ELAIS-N1,1376901,243.50174,53.31964,0.7957,25.940
ELAIS-N1,1786628,242.71261,54.37690,1.4252,26.251
ELAIS-N1,581067,244.43084,53.46400,0.6629,25.452
ELAIS-N1,2056413,241.73517,55.00017,0.9804,26.776
ELAIS-N1,2979777,242.18102,54.14890,0.6258,25.786
ELAIS-N1,1154311,242.21205,55.15582,0.5307,25.232
ELAIS-N1,281745,242.58621,54.66470,1.1810,26.489
ELAIS-N1,1110725,243.38922,52.91029,0.6320,25.817
ELAIS-N1,1579259,241.83785,54.86842,0.6995,26.268
ELAIS-N1,1262887,241.65738,54.60476,0.7549,26.714
ELAIS-N1,2770180,243.72166,54.68867,1.0713,26.640
ELAIS-N1,1859902,242.08768,54.38890,0.5093,25.194
ELAIS-N1,2090426,243.54227,54.16090,1.0568,26.617
ELAIS-N1,264257,246.00491,54.54481,0.7068,25.421
ELAIS-N1,895865,243.10739,55.00017,0.7902,26.788
ELAIS-N1,2017249,245.28148,55.17976,0.7246,25.682
ELAIS-N1,2147425,243.07353,54.48485,0.9919,26.509
ELAIS-N1,2137460,239.30198,54.84446,1.1672,25.595
ELAIS-N1,3025300,240.94096,55.43104,0.3817,25.476
ELAIS-N1,2104299,243.33497,54.44887,1.4382,26.273
ELAIS-N1,3263027,241.93564,54.47286,0.5985,26.226
ELAIS-N1,964775,243.09719,54.53282,0.6215,25.915
ELAIS-N1,2515458,243.15463,53.48806,0.5133,25.834
ELAIS-N1,2077830,243.19374,55.52672,0.6530,25.394
ELAIS-N1,2676956,242.23374,53.57223,0.9239,26.075
ELAIS-N1,2128970,243.87437,55.38319,0.5454,25.346
ELAIS-N1,630700,242.21017,54.14890,0.8607,26.936
ELAIS-N1,320343,241.19824,54.40090,1.4961,26.609
ELAIS-N1,2885493,240.71859,53.37980,0.8900,25.590
ELAIS-N1,2629531,243.78105,54.97622,0.7163,25.915
ELAIS-N1,1243808,239.33018,54.38890,0.8136,25.660
ELAIS-N1,275965,239.66444,55.26354,0.6238,25.727
ELAIS-N1,1307151,243.63336,53.00665,0.6937,25.324
ELAIS-N1,175154,245.69033,54.35291,0.8881,25.968
ELAIS-N1,1762958,242.56170,54.73661,1.2187,26.002
ELAIS-N1,1114275,242.71072,54.61675,0.8663,25.148
ELAIS-N1,2681495,245.40328,53.86068,0.5789,25.056
ELAIS-N1,135093,242.85975,55.01215,1.0182,25.681
ELAIS-N1,324052,241.99772,54.35291,0.7849,25.294
ELAIS-N1,1185543,243.62120,54.86842,0.7612,24.468
ELAIS-N1,789761,241.11621,53.30761,0.5684,24.349
ELAIS-N1,220522,242.31787,54.47286,0.4005,24.193
ELAIS-N1,1385925,240.26048,54.58078,0.7672,25.147
ELAIS-N1,2514792,242.65137,54.34091,0.6361,25.025
ELAIS-N1,1401072,242.10914,54.59277,0.7554,26.262
ELAIS-N1,2153343,239.15002,54.56879,0.5679,24.295
ELAIS-N1,1185275,242.76946,55.13188,1.0644,25.897
ELAIS-N1,2546652,242.28316,55.64628,0.7914,25.701
ELAIS-N1,2664572,241.28055,53.39183,0.5890,24.368
ELAIS-N1,1487445,242.13591,54.20891,0.9728,25.253
ELAIS-N1,2717147,240.00490,54.46087,0.7719,25.113
ELAIS-N1,1393014,241.89867,54.13690,0.9276,26.554
ELAIS-N1,2499835,244.43215,53.80061,0.8720,25.085
ELAIS-N1,2223584,244.37293,54.94029,0.8438,25.359
ELAIS-N1,3277213,244.27114,54.16090,1.2138,25.467
ELAIS-N1,1792257,240.21991,56.00475,0.5427,24.357
ELAIS-N1,307236,239.55005,53.19930,0.5014,24.354
ELAIS-N1,2839209,246.07014,54.76058,0.5428,24.506
ELAIS-N1,3317836,244.51340,53.59628,0.2631,23.333
ELAIS-N1,190261,239.35255,54.78455,0.2487,23.124
ELAIS-N1,2371742,242.04885,55.09596,0.2823,23.858
ELAIS-N1,2028338,242.83929,54.24492,1.1511,25.542
ELAIS-N1,324486,241.99453,53.93276,1.1923,25.835
ELAIS-N1,317702,243.44766,54.29292,0.9583,25.577
ELAIS-N1,779972,243.90086,53.31964,0.6002,24.704
ELAIS-N1,1659161,242.67584,55.88530,0.7848,25.014
ELAIS-N1,251293,242.57859,54.55680,0.8780,25.755
ELAIS-N1,269426,243.79802,53.71649,1.0084,25.625
ELAIS-N1,1051095,241.64784,56.13610,0.5926,25.094
ELAIS-N1,223342,239.83200,53.70447,0.2623,24.067
ELAIS-N1,68739,244.75900,54.85644,0.8859,25.229
ELAIS-N1,1509532,243.57237,54.97622,0.6435,24.750
ELAIS-N1,2582487,240.76424,55.16779,0.9087,25.581
ELAIS-N1,3220844,245.21002,54.06486,0.8435,25.567
ELAIS-N1,2831681,240.81433,53.84867,0.9822,25.268
ELAIS-N1,1080224,242.94952,52.69338,0.9904,25.819
ELAIS-N1,2566728,243.36764,53.30761,0.9797,25.530
ELAIS-N1,2242604,244.96737,54.42489,0.4142,23.444
ELAIS-N1,2133602,241.08724,54.61675,0.6046,25.102
ELAIS-N1,1428949,242.85039,54.38890,0.7949,25.153
ELAIS-N1,1129463,241.98686,55.59846,0.3178,22.558
ELAIS-N1,2379251,240.97858,54.23292,0.6295,25.143
ELAIS-N1,453432,244.64850,53.99281,0.3891,23.746
ELAIS-N1,902642,245.21543,55.27551,0.5820,24.620
ELAIS-N1,1207992,241.95756,53.59628,0.8400,25.240
ELAIS-N1,1449248,241.92757,55.25157,0.7264,25.025
ELAIS-N1,2546860,241.63717,54.59277,0.5658,24.879
ELAIS-N1,3211173,241.89415,55.94503,0.5549,23.945
ELAIS-N1,968836,243.79445,52.72954,0.4400,24.007
ELAIS-N1,3245508,242.84205,54.28092,1.0262,25.140
ELAIS-N1,504786,243.21916,54.24492,0.9343,24.571
ELAIS-N1,50149,242.19697,55.56259,0.5749,24.250
ELAIS-N1,2051158,243.04355,54.00482,0.8529,26.031
ELAIS-N1,3213406,243.90457,53.35574,0.6347,25.544
ELAIS-N1,1924742,242.13473,56.37480,0.7095,25.227
ELAIS-N1,1289239,245.90728,55.09596,0.8950,25.697
ELAIS-N1,281993,243.73142,54.88040,1.3256,26.112
ELAIS-N1,2519555,240.95973,54.25692,1.2995,26.023
ELAIS-N1,595380,240.20840,54.06486,1.0916,25.036
ELAIS-N1,2942298,243.32733,54.58078,1.3539,26.526
ELAIS-N1,3341108,242.25736,55.71800,0.6006,24.447
ELAIS-N1,371057,242.18373,55.34730,1.0999,25.114
ELAIS-N1,343617,243.42598,53.42792,0.5081,24.036
ELAIS-N1,1528461,242.54970,54.98820,0.8678,26.594
ELAIS-N1,990680,242.08485,54.85644,0.5382,26.715
ELAIS-N1,3227544,245.58105,54.34091,0.5830,25.950
ELAIS-N1,3275432,239.60275,55.40712,0.4231,26.107
ELAIS-N1,265190,241.69628,56.07640,0.5412,25.773
ELAIS-N1,1257133,242.91653,54.97622,0.7337,26.709
ELAIS-N1,442754,243.37842,54.38890,0.6193,26.507
ELAIS-N1,2513393,242.70352,53.31964,0.4847,25.227
ELAIS-N1,2430862,239.36138,55.40712,0.2308,23.696
ELAIS-N1,2611560,243.95826,54.68867,0.2111,23.637
ELAIS-N1,2162622,242.90187,52.68133,0.1888,23.890
ELAIS-N1,2957164,239.33859,53.92075,0.5865,24.542
ELAIS-N1,2492174,241.38530,54.95227,0.5018,24.190
ELAIS-N1,193161,239.62573,54.17291,1.0808,25.485
ELAIS-N1,2745966,244.62957,55.08399,0.5260,24.306
ELAIS-N1,2001095,243.51958,55.65824,0.5278,24.291
ELAIS-N1,2533264,240.71719,55.81361,0.6678,25.215
ELAIS-N1,1040417,243.13716,54.19691,1.5969,25.561
ELAIS-N1,869715,244.42731,55.78971,0.6101,24.430
ELAIS-N1,1200752,242.32883,53.87270,1.0756,24.941
ELAIS-N1,2325003,242.15965,54.44887,0.7846,25.176
ELAIS-N1,1287711,242.77778,55.23961,1.9981,26.012
ELAIS-N1,1962006,243.44844,53.15115,0.2735,23.532
ELAIS-N1,549693,241.20175,54.20891,1.2646,25.502
ELAIS-N1,2785270,245.23833,54.19691,0.5833,24.689
ELAIS-N1,2097411,245.80065,54.18491,0.7537,24.958
ELAIS-N1,2170619,241.57651,56.14804,1.2853,25.198
ELAIS-N1,1462859,241.64001,54.43688,0.9932,24.931
ELAIS-N1,20015,242.23902,54.30492,1.6765,25.837
ELAIS-N1,1662104,243.31832,55.23961,0.6523,24.314
ELAIS-N1,1229642,244.85755,53.29558,0.8031,24.676
ELAIS-N1,853000,245.80882,54.48485,1.0250,25.245
ELAIS-N1,439754,241.16785,55.59846,1.2181,25.175
ELAIS-N1,2184210,242.58905,54.14890,1.5093,25.519
ELAIS-N1,318091,241.82673,54.84446,1.5135,25.232
ELAIS-N1,3311610,244.54133,52.87415,0.4201,23.448
ELAIS-N1,2959152,243.81356,55.09596,0.8083,25.122
ELAIS-N1,1720518,241.49691,56.20772,0.9021,24.450
ELAIS-N1,287594,242.95042,54.17291,0.8364,24.666
ELAIS-N1,939645,242.15959,52.77775,0.8517,24.545
ELAIS-N1,776767,242.32659,53.83666,0.4114,23.902
ELAIS-N1,1147446,241.63106,53.57223,0.5093,24.181
ELAIS-N1,568561,242.27128,53.56021,0.8994,24.958
ELAIS-N1,2327769,242.75271,55.82556,1.0418,24.949
ELAIS-N1,544003,242.58484,54.78455,1.0585,25.463
ELAIS-N1,1480454,245.58431,55.26354,0.7887,25.622
ELAIS-N1,2848962,241.20060,55.37123,0.8302,25.593
ELAIS-N1,662110,243.34272,54.96424,1.1711,25.328
ELAIS-N1,3068005,242.47729,54.22092,2.2269,26.531
ELAIS-N1,2711524,241.86020,54.72463,1.2625,25.490
ELAIS-N1,2394615,240.12405,54.92831,0.6832,24.159
ELAIS-N1,2095052,243.67632,56.38673,0.9990,24.863
ELAIS-N1,493649,240.82367,56.01669,0.8755,25.065
ELAIS-N1,1938218,242.23343,53.72851,1.0357,25.631
ELAIS-N1,1425554,241.90065,54.36491,1.0657,25.052
ELAIS-N1,3069465,245.89706,54.48485,0.5546,24.905
ELAIS-N1,1756960,244.70120,54.25692,1.0752,25.619
ELAIS-N1,127078,244.38646,55.21567,1.2142,24.691
ELAIS-N1,930766,240.72452,55.17976,0.8688,25.554
ELAIS-N1,2807675,244.10703,53.64437,0.7014,24.729
ELAIS-N1,179555,243.76571,53.96879,1.3381,25.309
ELAIS-N1,2971408,239.69712,53.76456,0.7599,24.618
ELAIS-N1,3239857,241.47468,54.95227,1.4359,25.649
ELAIS-N1,2402301,241.65787,54.83247,1.2442,25.649
ELAIS-N1,2350662,242.38570,54.46087,0.8102,25.296
ELAIS-N1,2224690,243.70706,53.47603,1.0532,25.423
ELAIS-N1,1188107,240.45683,52.98257,0.6693,23.980
ELAIS-N1,201674,243.00000,54.42489,0.4465,24.291
ELAIS-N1,2495735,242.94341,54.94029,0.9729,24.977
ELAIS-N1,1958508,242.89706,54.48485,0.9895,24.879
ELAIS-N1,1178955,243.91701,53.75254,1.6796,25.731
ELAIS-N1,3018387,242.79035,54.62874,0.9855,25.773
ELAIS-N1,2710312,242.23065,54.00482,2.5088,26.278
ELAIS-N1,3240780,242.54956,54.28092,0.9373,25.833
ELAIS-N1,2346379,243.32300,54.42489,1.4586,25.691
ELAIS-N1,682756,243.05145,55.51476,0.5829,24.938
ELAIS-N1,545341,243.66024,52.59693,0.4779,23.751
ELAIS-N1,2705986,242.96401,55.19173,0.8528,25.353
ELAIS-N1,2283170,245.06562,53.71649,1.1739,25.217
ELAIS-N1,966838,243.27844,55.13188,0.6678,25.048
ELAIS-N1,2681572,242.25948,54.16090,0.9354,24.590
ELAIS-N1,2186797,242.74038,55.01215,0.7703,24.641
ELAIS-N1,1189296,243.17890,53.77658,0.4483,23.691
ELAIS-N1,2457107,240.19974,54.25692,0.4186,23.048
ELAIS-N1,163234,243.86379,54.82049,1.4435,26.350
ELAIS-N1,1121606,241.88596,54.26892,0.4558,24.059
ELAIS-N1,2547105,243.13235,54.48485,0.8745,25.663
ELAIS-N1,2969906,243.87842,56.15997,0.8213,24.457
ELAIS-N1,296048,241.91849,53.95678,1.9977,26.520
ELAIS-N1,3132960,242.53729,53.39183,1.2448,25.551
ELAIS-N1,169133,241.89808,53.17522,1.0330,25.185
ELAIS-N1,2771181,242.93265,52.71749,0.9682,25.530
ELAIS-N1,1604795,242.32875,53.71649,0.9163,24.850
ELAIS-N1,3189825,244.52803,53.31964,0.5478,24.552
ELAIS-N1,2321000,242.48915,55.26354,1.1221,24.984
ELAIS-N1,2003971,241.08845,52.66927,0.7751,24.533
ELAIS-N1,1747995,242.59760,55.23961,1.7483,26.065
ELAIS-N1,2392948,240.70629,54.76058,0.5245,24.582
ELAIS-N1,3045351,241.80671,53.64437,1.5084,25.531
ELAIS-N1,36541,241.46013,55.08399,0.8860,25.410
ELAIS-N1,1007812,243.32626,54.46087,1.3146,26.255
ELAIS-N1,1757993,241.54145,52.54869,0.2639,23.269
ELAIS-N1,1427327,242.84711,54.47286,1.8296,26.012
ELAIS-N1,562460,242.96923,56.10028,0.7843,24.300
ELAIS-N1,1173595,245.13310,53.78859,1.0650,25.850
ELAIS-N1,2394747,245.15382,54.14890,0.5384,24.311
ELAIS-N1,2269849,242.10200,53.43995,0.9564,24.496
ELAIS-N1,2733442,243.39274,55.17976,0.6525,25.878
ELAIS-N1,3262397,244.72310,53.28354,1.0725,25.609
ELAIS-N1,635521,241.66887,54.85644,1.1606,25.868
ELAIS-N1,2045442,240.48913,54.77256,1.9858,25.169
ELAIS-N1,742605,242.44448,54.46087,1.0858,25.790
