field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,2602523,239.99526,53.06745,0.9921,24.019
ELAIS-N1,3185702,241.60445,53.27800,0.8246,22.407
ELAIS-N1,3160357,242.47006,54.85604,0.9738,23.808
ELAIS-N1,873673,243.96704,54.17189,1.0383,23.363
ELAIS-N1,2112646,244.10402,55.73057,1.0112,22.635
ELAIS-N1,1067236,240.90868,55.35870,0.7405,24.047
ELAIS-N1,2363544,244.60755,55.79122,1.0148,22.470
ELAIS-N1,2817384,240.92714,54.58803,1.1845,21.777
ELAIS-N1,108636,243.83929,53.45238,1.3236,24.374
ELAIS-N1,726340,245.49318,53.89575,1.0789,23.182
ELAIS-N1,1109942,242.90403,54.95264,1.0933,21.595
ELAIS-N1,2594358,242.79380,52.51463,0.4941,22.358
ELAIS-N1,1340868,241.71684,54.27250,0.9431,21.408
ELAIS-N1,3198464,244.58828,54.71201,1.0666,22.962
ELAIS-N1,330188,242.68342,53.70529,1.4109,24.021
ELAIS-N1,2582655,242.33694,52.48643,0.5411,22.681
ELAIS-N1,2547036,243.01199,53.95932,1.6028,23.617
ELAIS-N1,2562380,239.74535,55.38303,0.9287,22.652
ELAIS-N1,3306730,241.57731,53.52487,0.4051,21.008
ELAIS-N1,1627918,244.39408,55.75747,0.9735,21.801
ELAIS-N1,2391539,244.69579,53.19871,0.6656,22.336
ELAIS-N1,1611103,241.37184,55.84286,0.4205,20.282
ELAIS-N1,1933979,244.70887,54.16180,0.8323,21.757
ELAIS-N1,995759,241.55292,54.92818,0.7694,24.149
ELAIS-N1,22101,241.54201,52.96661,0.9080,22.348
ELAIS-N1,1249525,242.54231,55.19469,0.8125,23.686
ELAIS-N1,1549991,239.71362,54.13676,1.2936,24.338
ELAIS-N1,48706,241.11624,54.65357,1.9151,24.280
ELAIS-N1,1646077,239.15319,54.84480,0.6290,23.509
ELAIS-N1,2273157,239.14690,53.52204,1.8100,24.208
ELAIS-N1,1579645,243.33586,53.91834,2.0306,23.476
ELAIS-N1,771209,240.85819,54.53339,0.6891,23.291
ELAIS-N1,812481,240.39245,54.05459,0.8938,21.925
ELAIS-N1,1449293,241.92461,55.64441,0.5790,20.531
ELAIS-N1,2718022,240.59683,55.84849,0.3040,23.931
ELAIS-N1,1787774,242.78502,53.99500,1.3128,23.692
ELAIS-N1,761898,240.02237,53.71676,0.4692,23.849
ELAIS-N1,1290217,241.27757,53.05372,1.3913,24.279
ELAIS-N1,2153178,239.61561,53.15181,0.6191,22.325
ELAIS-N1,2542318,241.88388,53.46399,0.7379,24.102
ELAIS-N1,1900146,243.03592,54.08535,0.4634,22.807
ELAIS-N1,1842325,243.53632,54.81931,0.9735,23.321
ELAIS-N1,3123598,243.36824,55.01021,1.1492,23.381
ELAIS-N1,442679,244.29845,52.86274,0.8101,24.103
ELAIS-N1,863278,243.19307,56.48075,0.1688,23.698
ELAIS-N1,2577870,242.80940,54.12548,1.2470,23.446
ELAIS-N1,1601774,242.73881,54.06562,1.1697,23.416
ELAIS-N1,1033473,242.84578,54.35593,0.8552,22.445
ELAIS-N1,1091794,240.20823,53.95586,0.7923,22.686
ELAIS-N1,1662627,243.08852,54.18566,0.7984,24.292
ELAIS-N1,160758,239.93216,55.12039,0.4322,24.006
ELAIS-N1,934700,240.15730,53.74369,0.4472,22.164
ELAIS-N1,3295043,242.95010,54.69156,1.4413,22.968
ELAIS-N1,1170667,242.57892,55.58340,0.6061,20.127
ELAIS-N1,2184198,241.75404,55.50532,0.5981,21.324
ELAIS-N1,3235789,242.43349,53.41591,0.7048,23.851
ELAIS-N1,2159781,244.23199,53.80146,0.5548,22.343
ELAIS-N1,1708388,240.19575,55.78283,0.8321,22.573
ELAIS-N1,1335120,241.00652,53.11417,0.5408,24.460
ELAIS-N1,1004955,241.31154,53.19879,0.9100,23.900
ELAIS-N1,1600434,242.55850,54.49354,1.4430,22.612
ELAIS-N1,1360541,242.12884,55.52548,0.9350,22.828
ELAIS-N1,1657054,239.48069,54.59515,1.1743,22.948
ELAIS-N1,949019,241.36965,55.04754,1.6437,23.703
ELAIS-N1,721974,242.34645,55.37124,0.8839,21.970
ELAIS-N1,3268087,240.92159,53.37987,1.0585,22.049
ELAIS-N1,1336332,244.30665,54.36252,1.5923,23.957
ELAIS-N1,1059615,245.11451,53.59667,0.9794,21.705
ELAIS-N1,1223315,244.20871,54.46006,0.9400,22.997
ELAIS-N1,188086,240.93388,55.97073,1.1016,22.613
ELAIS-N1,3208189,241.07591,54.55912,0.9821,23.146
ELAIS-N1,24093,241.70038,54.05373,0.5124,24.249
ELAIS-N1,524117,243.66790,54.39003,0.7195,22.301
ELAIS-N1,1837300,240.57440,53.34291,1.3177,24.416
ELAIS-N1,2211672,239.74430,55.34622,0.4087,22.733
ELAIS-N1,3059880,242.41016,53.60738,0.7527,21.890
ELAIS-N1,440151,241.54163,53.05093,0.8151,24.157
ELAIS-N1,749367,244.07959,55.64373,1.0237,22.327
ELAIS-N1,898367,242.74648,55.75165,0.6416,23.228
ELAIS-N1,480637,241.49623,56.17218,0.9823,24.308
ELAIS-N1,1420335,241.58870,53.77698,0.8092,23.067
ELAIS-N1,1396815,241.02579,55.25195,0.6250,22.329
ELAIS-N1,2911677,240.07079,53.65777,0.8358,23.694
ELAIS-N1,2207462,241.23006,53.74662,0.8400,21.258
ELAIS-N1,2620894,243.66959,55.77997,0.9236,21.402
ELAIS-N1,1733773,245.88260,54.41287,0.8644,23.096
ELAIS-N1,1209912,244.33204,56.25549,0.5140,20.817
ELAIS-N1,1215247,243.67735,55.08797,0.7612,21.584
ELAIS-N1,2581042,241.00491,54.79773,0.4070,22.612
ELAIS-N1,3056374,241.85821,56.10164,0.5887,21.835
ELAIS-N1,2735441,245.35301,53.89453,0.6871,20.863
ELAIS-N1,2209937,242.30470,54.88059,1.3201,22.886
ELAIS-N1,739997,243.53336,55.07441,1.0890,24.015
ELAIS-N1,3032248,244.88913,53.76447,1.0681,22.347
ELAIS-N1,1862985,242.15715,55.03663,1.3908,23.990
ELAIS-N1,1759867,241.54380,55.20364,0.4302,20.341
ELAIS-N1,2310903,244.71620,54.48371,0.8749,23.549
ELAIS-N1,2410871,240.34847,54.61673,0.8530,21.683
ELAIS-N1,2190707,243.80169,52.68260,0.8781,23.196
ELAIS-N1,2320997,243.65136,55.27566,1.2989,23.333
ELAIS-N1,955283,243.18484,53.81497,0.3373,22.320
ELAIS-N1,234445,241.92442,53.13820,0.2681,19.921
ELAIS-N1,201753,240.97283,55.50214,1.1406,23.846
ELAIS-N1,2022589,242.03955,54.41264,1.1831,24.357
ELAIS-N1,1745412,242.50550,55.08478,1.1022,24.143
ELAIS-N1,2659887,245.27402,53.58552,1.2056,23.599
ELAIS-N1,1710306,242.98750,56.26683,0.8595,22.015
ELAIS-N1,3200369,243.38763,54.82183,1.3780,23.185
ELAIS-N1,755159,242.17456,55.66996,0.4029,21.418
ELAIS-N1,1469928,244.58598,56.20442,0.3132,18.570
ELAIS-N1,327546,244.65345,53.09193,0.4744,23.726
ELAIS-N1,3241407,242.71990,56.02858,0.9470,22.190
ELAIS-N1,42318,244.96940,53.12657,0.8343,24.199
ELAIS-N1,2450282,239.89139,53.23618,1.5114,24.448
ELAIS-N1,961310,239.41209,54.71159,1.1305,22.171
ELAIS-N1,1575212,241.34184,55.44480,0.9798,21.523
ELAIS-N1,474330,241.68212,54.29642,1.1928,23.775
ELAIS-N1,383628,245.19994,53.99261,0.9094,24.383
ELAIS-N1,2311037,239.96926,54.54900,0.8557,22.285
ELAIS-N1,332234,244.95368,54.18067,0.6126,24.292
ELAIS-N1,2862987,242.24753,54.60528,1.1572,22.941
ELAIS-N1,3319359,243.38782,53.44048,0.7363,23.847
ELAIS-N1,189478,242.08270,54.47336,1.2608,23.349
ELAIS-N1,1613399,240.07354,54.55779,1.2367,23.199
ELAIS-N1,1097821,242.84177,53.52269,1.1634,23.209
ELAIS-N1,22095,244.13495,53.72902,0.9365,21.627
ELAIS-N1,743640,244.19460,56.14907,0.3098,22.212
ELAIS-N1,1512640,242.60173,55.03730,1.2024,23.182
ELAIS-N1,2357159,243.07830,53.47437,0.7176,23.028
ELAIS-N1,1706676,240.48555,54.00284,0.7052,22.964
ELAIS-N1,2884486,239.68059,55.59478,0.5984,21.418
ELAIS-N1,1507718,245.33830,53.87183,1.5435,23.851
ELAIS-N1,1911260,240.62527,53.42842,0.6781,21.991
ELAIS-N1,1896993,242.57525,56.05248,1.3272,22.654
ELAIS-N1,1343894,241.20321,55.14335,1.1786,24.025
ELAIS-N1,2989374,244.48891,53.63246,1.1727,23.338
ELAIS-N1,3137806,242.10548,53.69734,0.3316,19.304
ELAIS-N1,1987077,244.01621,53.69217,0.3524,22.152
ELAIS-N1,2759423,242.46317,56.15943,0.7511,23.213
ELAIS-N1,2808272,244.04844,55.39596,0.6212,23.600
ELAIS-N1,1222714,243.79456,54.34147,1.3938,23.734
ELAIS-N1,2683317,244.65662,55.13172,1.6613,23.940
ELAIS-N1,936468,243.79419,53.84701,0.3515,23.617
ELAIS-N1,2134848,242.93057,53.95556,0.6939,21.891
ELAIS-N1,3145013,241.23606,54.05201,1.1920,23.735
ELAIS-N1,1193363,243.54267,52.93618,1.3346,23.153
ELAIS-N1,2163302,241.79955,55.94581,0.7082,21.885
ELAIS-N1,315988,244.54922,54.60475,1.0389,22.897
ELAIS-N1,1924171,245.45701,54.81963,0.3927,19.557
ELAIS-N1,1711912,243.03593,56.05198,0.7036,24.212
ELAIS-N1,3206415,244.84833,53.30764,0.6549,22.227
ELAIS-N1,1839694,243.40133,55.37098,1.2455,23.012
ELAIS-N1,3241747,242.09359,53.41579,0.7478,22.717
ELAIS-N1,3061566,242.31671,53.69198,0.6091,22.608
ELAIS-N1,2223471,242.68637,56.02817,0.8580,22.137
ELAIS-N1,1228109,243.28280,52.77549,1.5098,23.544
ELAIS-N1,1956042,244.59237,53.69119,0.4758,21.825
ELAIS-N1,2062429,242.27075,54.14818,0.6395,22.641
ELAIS-N1,2082020,242.59452,52.95890,1.1716,23.928
ELAIS-N1,3226949,241.46004,55.16820,0.7305,22.545
ELAIS-N1,1842396,241.25596,53.49906,0.6796,23.099
ELAIS-N1,1697405,245.20073,55.29995,0.6761,22.351
ELAIS-N1,796585,243.06808,56.08934,0.8659,22.747
ELAIS-N1,998286,243.71270,55.76695,0.8223,24.447
ELAIS-N1,1561935,243.46973,53.42655,0.4821,19.835
ELAIS-N1,1975871,239.53285,54.82362,0.3523,21.787
ELAIS-N1,1104716,243.53407,55.47851,0.9846,24.158
ELAIS-N1,2502419,244.03405,54.04147,0.5116,21.658
ELAIS-N1,420379,239.97220,55.51409,1.1760,23.260
ELAIS-N1,2820695,242.28764,55.07442,0.5500,21.483
ELAIS-N1,1104304,242.40726,53.81167,1.0075,19.558
ELAIS-N1,312894,244.32008,54.59234,0.8724,23.039
ELAIS-N1,26007,240.57807,55.46689,0.9282,22.443
ELAIS-N1,1312568,242.08439,56.32720,1.0297,23.773
ELAIS-N1,1626292,246.28394,55.02378,0.6084,23.760
ELAIS-N1,724236,243.39956,56.06436,1.9138,24.260
ELAIS-N1,2365785,241.04565,54.71200,0.7684,23.608
ELAIS-N1,793018,239.97542,53.81176,0.8359,23.912
ELAIS-N1,3291386,243.90274,54.01948,1.2530,23.124
ELAIS-N1,904866,243.43313,52.59617,0.7085,22.851
ELAIS-N1,2620255,245.27855,55.26224,0.4902,22.357
ELAIS-N1,2944309,243.92805,53.27295,0.6843,22.091
ELAIS-N1,3243969,244.82116,55.48871,0.7874,22.122
ELAIS-N1,1857043,242.88753,52.86242,1.3001,23.945
ELAIS-N1,844936,242.59332,53.87264,0.7039,24.071
ELAIS-N1,242415,243.71690,53.09099,0.7106,23.012
ELAIS-N1,2763485,242.96834,55.34714,0.5338,21.454
ELAIS-N1,3249853,241.93586,53.24768,0.5689,20.064
ELAIS-N1,3083410,244.50627,55.76462,0.8373,20.910
ELAIS-N1,843787,243.05558,53.51658,1.0923,23.280
ELAIS-N1,1524399,242.91201,53.18719,0.7766,22.376
ELAIS-N1,2017,244.23990,54.33174,0.8398,21.930
ELAIS-N1,1436190,243.08896,55.50291,0.9841,24.327
ELAIS-N1,344341,244.96273,53.37742,0.8325,20.833
ELAIS-N1,1271225,243.23256,54.83284,1.0245,23.529
ELAIS-N1,228711,243.79179,53.81322,0.7848,23.743
ELAIS-N1,3302039,239.83599,54.96271,0.8224,21.679
ELAIS-N1,1391700,245.01315,53.40505,0.7889,22.083
ELAIS-N1,1701501,242.30854,55.13987,0.9556,24.030
ELAIS-N1,931654,240.10788,54.05357,0.2634,19.575
ELAIS-N1,3093621,244.66779,53.20104,0.3378,22.014
ELAIS-N1,550177,240.39880,53.60860,0.9533,21.307
ELAIS-N1,273186,242.48449,53.49987,0.7984,21.414
ELAIS-N1,2800374,245.32910,54.23405,0.2744,24.085
ELAIS-N1,1510249,241.20955,56.21971,0.2539,19.096
ELAIS-N1,402201,239.71058,53.99838,0.4998,20.906
ELAIS-N1,942310,239.90221,55.76720,0.2158,20.073
ELAIS-N1,3320796,240.75446,53.29380,0.6542,21.755
ELAIS-N1,1597294,240.57258,55.83943,0.2106,22.115
ELAIS-N1,2809130,240.48213,55.44593,0.7265,22.972
ELAIS-N1,2104346,243.84096,52.91017,0.7590,20.280
ELAIS-N1,246443,239.90705,54.56917,0.4515,22.112
ELAIS-N1,1760501,243.13906,56.12577,0.4870,23.550
ELAIS-N1,1806664,241.62167,55.07001,0.2980,20.830
ELAIS-N1,1613908,242.24980,54.52340,0.7752,24.226
ELAIS-N1,483100,241.92953,54.52062,1.8357,24.490
ELAIS-N1,1550241,242.82037,54.51044,0.5492,20.774
ELAIS-N1,2041312,242.63259,55.03544,1.0284,23.659
ELAIS-N1,162708,241.70277,54.73644,1.2172,24.487
ELAIS-N1,148706,242.25846,53.22436,1.2462,23.999
ELAIS-N1,1594828,239.13304,54.51983,1.0034,22.967
ELAIS-N1,939479,241.55366,53.17575,0.6422,21.660
ELAIS-N1,1050709,243.91822,54.41662,0.8594,23.808
ELAIS-N1,930385,245.77907,54.25579,0.3335,20.698
ELAIS-N1,1349253,239.54597,54.77697,0.5309,21.147
ELAIS-N1,3172259,240.84420,53.36711,0.9263,22.843
ELAIS-N1,3097919,243.68348,54.69967,0.8117,23.897
ELAIS-N1,1141009,241.37954,56.12389,1.0804,23.958
ELAIS-N1,2143977,244.57852,53.11511,0.7260,21.612
ELAIS-N1,783005,239.43028,55.36057,0.4816,21.530
ELAIS-N1,1689066,242.59244,54.73767,1.1568,23.107
ELAIS-N1,674218,241.51641,52.79883,0.7799,22.036
ELAIS-N1,3107214,243.75873,54.38752,0.5849,23.875
ELAIS-N1,1227315,245.28387,53.69126,1.1219,23.593
ELAIS-N1,2956908,243.96441,53.47590,0.5475,22.168
ELAIS-N1,956005,243.03785,55.97504,0.3503,22.841
ELAIS-N1,1064564,244.45574,55.92306,0.4116,21.253
ELAIS-N1,2903927,242.22188,54.17298,0.9321,21.958
ELAIS-N1,550118,242.17931,55.00018,0.8685,23.298
ELAIS-N1,1703022,245.87167,54.70123,0.1869,23.909
ELAIS-N1,1655307,242.99406,53.87211,0.9972,23.305
ELAIS-N1,3264398,242.49382,53.25109,0.9299,22.207
ELAIS-N1,2585121,243.94625,55.23440,0.3703,20.020
ELAIS-N1,1275168,245.51578,53.64461,0.6880,24.189
ELAIS-N1,1787551,243.33011,54.05442,0.4550,20.428
ELAIS-N1,1511554,243.99856,53.68030,0.5273,21.030
ELAIS-N1,1551696,242.33249,54.17616,1.4836,23.828
ELAIS-N1,1422024,240.99652,54.18507,1.2505,23.151
ELAIS-N1,1237936,242.76645,55.64819,1.0458,23.150
ELAIS-N1,1874331,243.58865,56.33890,0.4091,23.311
ELAIS-N1,1157880,242.66457,54.52062,1.2558,23.903
ELAIS-N1,27067,243.60649,54.55701,1.1081,23.199
ELAIS-N1,1240049,242.27244,53.83469,0.7873,23.304
ELAIS-N1,1996734,241.21735,54.75678,0.6997,23.638
ELAIS-N1,931684,243.67346,54.30412,1.2896,23.834
ELAIS-N1,378411,241.22801,54.36940,0.6453,19.885
ELAIS-N1,1362785,243.67932,54.46052,1.2258,23.915
ELAIS-N1,1501608,240.33743,55.54121,0.5012,21.479
ELAIS-N1,2774352,240.65423,53.79018,0.9507,21.545
ELAIS-N1,2836738,243.30127,55.70608,0.5722,22.902
ELAIS-N1,333964,241.38172,56.08980,0.9915,23.910
ELAIS-N1,1953682,240.06157,53.45093,1.3959,23.793
ELAIS-N1,1676110,243.91371,55.73929,0.8636,23.845
ELAIS-N1,3040365,241.83956,54.39306,1.1220,23.494
ELAIS-N1,653789,245.02480,54.99142,0.9577,22.513
ELAIS-N1,2276301,242.84539,56.09987,0.9353,22.924
ELAIS-N1,1133659,243.09057,54.06572,0.5221,23.440
ELAIS-N1,440786,240.87908,53.69234,0.6122,22.691
ELAIS-N1,2255359,241.61603,53.97166,0.8091,21.181
ELAIS-N1,2363921,245.09624,54.91937,1.2769,23.184
ELAIS-N1,2545483,240.87080,55.54666,0.5120,23.575
ELAIS-N1,428191,243.35147,54.83292,1.1029,23.906
ELAIS-N1,653611,240.11145,55.67215,0.4825,22.202
ELAIS-N1,1782566,239.87806,54.22072,0.2587,23.047
ELAIS-N1,2993901,242.84954,55.10940,1.7270,24.008
ELAIS-N1,2845417,245.85400,54.46089,0.9728,23.598
ELAIS-N1,1996565,245.16017,53.30721,0.4697,24.265
ELAIS-N1,1508225,243.03151,53.62035,0.3105,24.442
ELAIS-N1,1033815,240.51802,54.80956,0.9210,22.980
ELAIS-N1,756546,245.60550,54.58839,0.9025,21.047
ELAIS-N1,829640,244.27540,54.36542,0.7794,22.136
ELAIS-N1,3073837,242.14070,55.12142,0.7617,21.792
ELAIS-N1,1168595,239.62395,53.50297,0.3480,19.567
ELAIS-N1,2491796,241.97626,53.95723,1.2195,23.973
ELAIS-N1,2750900,245.01000,54.09963,1.4903,23.198
ELAIS-N1,1404112,241.49455,56.13532,0.7665,24.112
ELAIS-N1,1900833,242.98906,55.71710,0.5493,21.846
ELAIS-N1,3197619,243.83848,55.22796,0.7148,24.335
ELAIS-N1,1973056,242.84961,53.63266,1.2627,23.279
ELAIS-N1,643939,244.41752,53.18544,0.4638,21.286
ELAIS-N1,2824252,243.45854,54.72515,1.2370,23.521
ELAIS-N1,1062268,244.06246,54.74715,0.7330,20.058
ELAIS-N1,586515,239.52593,55.39343,0.9054,22.638
ELAIS-N1,1088392,242.91214,54.86878,0.7307,22.762
ELAIS-N1,3000716,242.02211,56.36239,0.5755,21.376
ELAIS-N1,1768127,245.20090,55.24983,1.0698,23.096
ELAIS-N1,706520,239.81322,55.44419,1.3038,22.164
ELAIS-N1,38499,242.26036,55.13240,0.7835,23.736
ELAIS-N1,2562710,242.66280,53.96910,0.8172,23.165
ELAIS-N1,1010199,242.28951,53.88437,0.1985,22.627
ELAIS-N1,332012,242.52014,55.69305,0.7913,21.610
ELAIS-N1,298132,243.28380,55.89701,1.3196,22.109
ELAIS-N1,2108745,240.20243,54.00330,0.3754,19.911
ELAIS-N1,2703608,243.80337,52.71993,1.1794,22.176
ELAIS-N1,2032100,243.69737,54.65661,0.5006,20.651
ELAIS-N1,3177811,243.66894,53.28460,1.0219,22.140
ELAIS-N1,2306421,241.34317,53.95477,0.8305,23.260
ELAIS-N1,2453140,240.70738,55.13065,0.7205,23.704
ELAIS-N1,2186616,240.65338,54.00976,0.7881,24.129
ELAIS-N1,1802669,240.67670,53.69242,0.4863,23.935
ELAIS-N1,1575231,240.78159,53.18734,0.3323,23.405
ELAIS-N1,3176846,242.70181,55.57569,0.7585,21.804
ELAIS-N1,3302549,243.43557,55.20399,1.3963,24.393
ELAIS-N1,1085339,243.93970,54.34082,1.4774,23.177
ELAIS-N1,28587,243.26321,55.83749,1.0171,22.415
ELAIS-N1,496397,243.22489,52.41858,0.2564,19.500
ELAIS-N1,3086792,241.87876,55.08398,0.3154,24.163
ELAIS-N1,1646116,240.92577,53.70599,1.3017,23.159
ELAIS-N1,3247683,243.68459,54.98772,1.6077,23.854
ELAIS-N1,2005448,243.35700,55.10613,0.5059,23.492
ELAIS-N1,2872218,242.85583,56.51973,1.1013,21.447
ELAIS-N1,1029675,243.90268,55.83634,0.7144,21.250
ELAIS-N1,3152875,242.47418,54.34189,0.8560,22.641
ELAIS-N1,151445,242.83032,53.97945,0.9210,22.401
ELAIS-N1,2783029,241.41097,55.82446,1.0460,23.365
ELAIS-N1,499030,245.03749,54.26876,0.5636,24.253
ELAIS-N1,1155934,243.40811,54.18552,0.3946,24.316
ELAIS-N1,731842,242.12117,53.92177,0.8822,23.891
ELAIS-N1,2305935,240.12434,54.82070,0.8434,22.033
ELAIS-N1,2656167,242.56890,52.87416,1.0323,22.779
ELAIS-N1,326765,242.55515,54.62825,0.9481,21.691
ELAIS-N1,958328,241.84048,54.67634,0.7940,22.922
ELAIS-N1,923828,242.77445,55.01269,1.2063,23.542
ELAIS-N1,1051942,244.65562,55.26499,0.4170,19.389
ELAIS-N1,573788,241.48950,55.80191,0.7108,24.323
ELAIS-N1,2380435,243.58349,52.99269,0.7336,22.826
ELAIS-N1,552665,239.69867,54.12593,0.5666,20.476
ELAIS-N1,3169674,241.62359,53.16356,0.5325,22.425
ELAIS-N1,620952,243.53178,56.16773,0.5339,22.867
ELAIS-N1,204205,242.21130,54.30494,0.8596,22.742
ELAIS-N1,1219161,240.25874,54.50743,1.0577,24.203
ELAIS-N1,2139161,243.98698,55.88148,0.5846,23.868
ELAIS-N1,2435086,242.25499,54.59323,1.2049,23.971
ELAIS-N1,3071349,242.87666,52.71762,0.7675,22.911
ELAIS-N1,1612724,243.91242,53.80061,0.7259,22.750
ELAIS-N1,3025340,240.10095,55.88890,0.9093,22.219
ELAIS-N1,2220565,240.47360,55.11980,0.6973,21.857
ELAIS-N1,42026,240.72738,54.03047,0.8856,23.226
ELAIS-N1,457621,242.43556,54.04125,1.5384,24.361
ELAIS-N1,1465985,242.21640,54.72424,0.5219,21.597
ELAIS-N1,1753788,241.63284,54.78450,0.1808,20.470
ELAIS-N1,365501,242.36476,53.95067,1.0033,21.786
ELAIS-N1,818570,241.44782,54.16099,0.8276,22.374
ELAIS-N1,1224081,242.00769,56.11007,0.8852,23.122
ELAIS-N1,2606317,243.67924,56.13563,0.3664,21.857
ELAIS-N1,1839875,241.54691,55.50402,0.7130,24.044
ELAIS-N1,954099,243.93503,55.93218,1.3629,24.182
ELAIS-N1,876613,243.68187,54.86684,1.2036,23.833
ELAIS-N1,1148095,240.85452,54.28124,0.6317,20.712
ELAIS-N1,1038283,243.02112,55.08724,0.5153,20.413
ELAIS-N1,1326815,243.63996,55.87409,0.8306,23.312
ELAIS-N1,1452582,239.47852,55.69339,0.9657,23.385
ELAIS-N1,332799,241.20507,54.65141,0.6617,21.666
ELAIS-N1,1082879,240.33208,53.36493,0.8057,21.596
ELAIS-N1,773480,242.98746,54.19657,0.8187,21.996
ELAIS-N1,1828552,239.61486,54.53493,0.9267,21.782
ELAIS-N1,679081,241.96535,55.00971,0.8662,23.054
ELAIS-N1,1266120,244.78714,53.87259,0.8752,24.276
ELAIS-N1,1638211,241.68926,56.12519,0.7042,21.321
ELAIS-N1,1177958,240.45195,53.24784,0.8513,23.309
ELAIS-N1,3193348,244.86579,55.68126,0.7330,23.365
ELAIS-N1,2419876,242.49376,53.64224,0.3565,21.452
ELAIS-N1,2939523,244.72164,53.93122,0.4572,23.998
ELAIS-N1,3081728,241.88081,55.43589,2.4613,24.046
ELAIS-N1,2585235,240.18068,54.31722,1.3824,23.344
ELAIS-N1,2936171,243.86033,55.81432,0.4238,20.705
ELAIS-N1,2953527,242.47399,54.46083,0.7798,21.247
ELAIS-N1,3028581,243.38137,53.55710,0.3902,19.668
ELAIS-N1,2619148,245.06594,55.09607,0.5931,21.847
ELAIS-N1,142088,243.96441,54.30506,0.5697,21.018
ELAIS-N1,2230924,241.01438,53.40432,1.1454,23.835
ELAIS-N1,1578821,242.89108,54.34305,0.6977,20.662
ELAIS-N1,1325842,242.47312,53.71639,0.7053,24.187
ELAIS-N1,2573113,241.73995,56.13668,0.7001,24.257
ELAIS-N1,1590256,243.74112,54.78458,1.1485,23.520
ELAIS-N1,1684100,243.64508,53.11483,0.4967,23.333
ELAIS-N1,1522636,244.00772,53.08238,0.9018,21.053
ELAIS-N1,872188,240.09265,54.88949,0.7438,22.403
ELAIS-N1,3062462,243.66099,55.18216,0.2889,21.549
ELAIS-N1,40491,243.57058,54.04336,0.6048,24.162
ELAIS-N1,1189587,245.36298,55.49213,1.6079,23.737
ELAIS-N1,2489194,242.89577,56.30491,0.4948,23.795
ELAIS-N1,1337637,240.16931,54.78868,0.5106,21.248
ELAIS-N1,2085166,241.45467,54.67671,1.3349,23.487
ELAIS-N1,1893438,243.19237,55.40766,0.5259,24.397
ELAIS-N1,380243,244.91828,53.16263,0.4990,20.399
ELAIS-N1,2826559,243.21544,52.83619,0.6961,23.884
ELAIS-N1,1569440,242.51761,52.59740,0.2298,22.713
ELAIS-N1,1547513,244.18382,55.20325,0.9835,23.546
ELAIS-N1,2312369,243.62907,54.34249,1.0409,24.139
ELAIS-N1,1579824,244.26731,55.46704,1.1750,23.664
ELAIS-N1,1527707,242.58973,54.18457,0.8111,23.657
ELAIS-N1,1212418,244.71676,56.19538,0.2099,22.487
ELAIS-N1,2383874,239.53101,53.97109,0.8460,23.976
ELAIS-N1,1783897,243.28272,56.05239,0.9279,23.953
ELAIS-N1,2040328,242.69500,54.36546,2.2387,23.658
ELAIS-N1,778158,243.01273,53.89503,1.3179,22.889
ELAIS-N1,985989,242.45304,55.34997,0.9903,24.369
ELAIS-N1,2461509,242.71892,55.94513,0.4749,23.347
ELAIS-N1,1456383,244.12101,53.83860,0.7622,21.686
ELAIS-N1,344824,243.51054,54.32411,1.0957,22.472
ELAIS-N1,108489,244.86388,54.58201,1.0949,23.510
ELAIS-N1,1512518,242.34513,55.05736,0.9624,22.050
ELAIS-N1,2577669,242.55525,54.19731,0.4471,21.426
ELAIS-N1,307561,242.34834,56.30144,0.8732,23.019
ELAIS-N1,2425966,241.70507,53.70367,0.5203,21.718
ELAIS-N1,238129,241.27498,53.93160,1.3613,24.159
ELAIS-N1,165695,240.78750,53.42988,0.8591,21.093
ELAIS-N1,2971224,245.53259,55.11940,0.8257,21.534
ELAIS-N1,605232,240.94496,55.86244,1.0590,21.954
ELAIS-N1,2852595,242.13539,54.90352,0.9663,23.052
ELAIS-N1,1343903,243.04955,56.34919,1.2943,23.420
ELAIS-N1,3312680,241.51770,55.23983,1.2342,22.388
ELAIS-N1,1117320,242.12233,55.31050,0.4094,20.753
ELAIS-N1,430934,241.76834,54.65389,1.1274,23.431
ELAIS-N1,1135286,242.65698,54.17231,1.4269,24.292
ELAIS-N1,497533,241.65340,54.62773,0.8039,21.100
ELAIS-N1,3039660,245.38030,54.82312,0.3899,20.155
ELAIS-N1,2474864,242.84645,54.15228,1.2304,23.993
ELAIS-N1,96233,239.97577,55.43190,0.5561,23.663
ELAIS-N1,2878678,241.71545,54.95140,0.6933,21.277
ELAIS-N1,2910046,241.66875,54.20921,0.9362,21.855
ELAIS-N1,2905554,242.61369,52.92870,0.4580,21.434
ELAIS-N1,1770756,240.37166,53.89236,1.0030,22.049
ELAIS-N1,1381925,241.41857,55.74495,0.6640,22.363
ELAIS-N1,2381953,242.32542,54.30699,1.7988,23.101
ELAIS-N1,2345926,242.14543,54.35185,0.5815,23.355
ELAIS-N1,1323162,241.82236,54.73646,0.6460,22.062
ELAIS-N1,2363748,242.21597,56.00459,1.1736,23.505
ELAIS-N1,1048327,245.28560,54.86631,1.1712,24.061
