field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,737908,245.72920,53.84867,0.9390,22.263
ELAIS-N1,2429969,245.07986,54.38890,0.6522,23.830
ELAIS-N1,1421069,244.21565,54.86842,1.5107,23.926
ELAIS-N1,2492430,240.61377,55.13188,1.4076,23.498
ELAIS-N1,3191548,243.23896,53.69245,0.9815,23.331
ELAIS-N1,2748876,240.72307,55.10794,0.5024,21.653
ELAIS-N1,3125726,239.83037,54.06486,1.6011,22.952
ELAIS-N1,1643106,243.80847,55.80166,0.3378,22.219
ELAIS-N1,2479920,239.17265,54.43688,1.1916,23.325
ELAIS-N1,915983,240.48404,55.87335,0.7998,23.342
ELAIS-N1,734917,244.32896,53.74053,1.3176,22.290
ELAIS-N1,1994044,240.68752,55.33533,1.3421,23.635
ELAIS-N1,2460449,243.34117,52.89825,0.5610,23.891
ELAIS-N1,2943867,244.71112,55.47888,1.1775,23.101
ELAIS-N1,1625866,244.42468,55.11991,0.7547,22.597
ELAIS-N1,56582,242.30885,55.41908,0.8740,22.896
ELAIS-N1,3179338,243.95800,53.77658,0.1979,21.389
ELAIS-N1,859811,242.50483,53.90874,0.8061,23.838
ELAIS-N1,2732889,242.29315,54.07687,0.8310,23.877
ELAIS-N1,300925,243.59254,55.47888,0.5477,22.325
ELAIS-N1,2169980,243.81570,55.58651,1.5424,23.451
ELAIS-N1,2778015,244.93652,55.28747,0.9786,23.858
ELAIS-N1,1668454,239.32342,53.69245,0.6239,23.396
ELAIS-N1,1330921,240.30672,54.23292,0.4304,21.299
ELAIS-N1,277506,241.94638,53.37980,1.0828,22.246
ELAIS-N1,1538822,242.12327,53.13911,0.3208,20.652
ELAIS-N1,478297,242.07858,54.40090,2.4695,23.312
ELAIS-N1,192362,242.61319,54.62874,0.7377,23.348
ELAIS-N1,1093503,245.19023,54.61675,2.6684,23.213
ELAIS-N1,3037551,242.54070,52.87415,0.7357,23.753
ELAIS-N1,2714833,245.52947,55.16779,0.6294,22.950
ELAIS-N1,1618361,243.98350,52.65721,0.6723,22.343
ELAIS-N1,2286585,241.30413,54.90435,0.9924,23.361
ELAIS-N1,1756937,240.81959,56.27934,0.7247,21.849
ELAIS-N1,1198587,243.38131,54.10088,1.2359,23.745
ELAIS-N1,2065877,242.66566,55.34730,1.8549,23.768
ELAIS-N1,3070371,245.03918,54.44887,1.3753,23.806
ELAIS-N1,3281048,243.30882,54.48485,0.2926,23.174
ELAIS-N1,1174918,245.27841,54.13690,0.9374,22.421
ELAIS-N1,1719543,242.07349,54.13690,0.6342,23.005
ELAIS-N1,1821552,240.72375,53.15115,0.3007,22.143
ELAIS-N1,2644139,245.13077,55.87335,2.1327,23.814
ELAIS-N1,1254891,243.23901,53.24744,0.5370,23.229
ELAIS-N1,2780492,241.98919,54.55680,0.7764,23.479
ELAIS-N1,1673412,242.26518,55.04807,0.6442,21.420
ELAIS-N1,537668,244.38530,54.79653,0.7378,22.259
ELAIS-N1,1849528,239.78699,54.86842,0.5118,22.646
ELAIS-N1,513557,241.03536,55.90919,1.2185,22.607
ELAIS-N1,1587078,240.26734,54.17291,1.3280,23.753
ELAIS-N1,2953681,244.78970,55.53868,0.8717,22.993
ELAIS-N1,1655748,242.20994,55.93308,0.8932,22.994
ELAIS-N1,3230832,243.74404,53.46400,1.2540,23.199
ELAIS-N1,560677,243.23327,54.62874,0.5808,23.971
ELAIS-N1,1747132,239.74163,54.28092,0.9470,23.708
ELAIS-N1,1791448,244.43147,55.74191,0.6318,22.539
ELAIS-N1,338114,239.18147,54.04085,0.9589,23.921
ELAIS-N1,1084009,241.95885,54.17291,0.3853,22.597
ELAIS-N1,516372,244.70000,53.40386,1.2122,23.915
ELAIS-N1,474724,243.71516,53.75254,0.3152,23.431
ELAIS-N1,3323395,242.78101,56.18385,0.1815,19.944
ELAIS-N1,1153635,242.91512,55.57455,0.6101,23.956
ELAIS-N1,1610426,242.55015,54.71264,0.6511,22.850
ELAIS-N1,3341445,240.99654,53.09095,0.4880,22.830
ELAIS-N1,2228314,243.61806,55.72996,0.5789,23.608
ELAIS-N1,759197,242.65385,55.32337,0.2989,23.892
ELAIS-N1,2289738,244.11226,55.17976,0.5036,22.952
ELAIS-N1,2544245,241.87864,54.12489,0.5593,23.371
ELAIS-N1,1921173,241.74923,56.31514,0.3931,23.287
ELAIS-N1,2125092,240.94901,53.07891,0.4355,23.404
ELAIS-N1,1151142,243.21176,55.50280,0.4553,23.834
ELAIS-N1,1588934,240.76685,54.35291,0.5861,23.468
ELAIS-N1,2632223,243.30558,54.44887,0.5063,23.104
ELAIS-N1,2581188,239.80994,54.26892,0.5746,23.699
ELAIS-N1,3221969,242.89347,53.69245,0.4501,23.744
ELAIS-N1,1092204,242.80415,54.80851,0.5650,23.322
ELAIS-N1,745248,242.85690,56.48217,0.6561,22.572
ELAIS-N1,2512798,243.38469,54.98820,0.5031,22.407
ELAIS-N1,1535661,239.92611,54.66470,0.5694,22.177
ELAIS-N1,2322862,239.68589,53.95678,0.6224,23.971
ELAIS-N1,2665446,242.10657,55.06005,0.2894,22.391
ELAIS-N1,812420,241.60816,53.25947,0.1759,20.862
ELAIS-N1,1352060,242.32667,53.99281,0.5114,22.989
ELAIS-N1,1297522,245.04650,53.78859,0.4102,23.590
ELAIS-N1,2386325,241.05888,54.31692,0.9934,23.665
ELAIS-N1,2160410,242.59241,55.16779,0.7145,23.762
ELAIS-N1,965337,239.74932,56.01669,0.7295,23.397
ELAIS-N1,1614218,244.38807,52.76570,0.4763,23.873
ELAIS-N1,3211648,241.36753,53.42792,0.7336,23.963
ELAIS-N1,1030963,240.30030,54.64073,0.4979,23.118
ELAIS-N1,1456356,240.80141,55.49084,0.7152,23.797
ELAIS-N1,1203488,241.07973,54.02884,0.8282,23.491
ELAIS-N1,3157123,245.35891,54.76058,0.5502,23.802
ELAIS-N1,2502780,241.82649,56.41059,0.1477,21.397
ELAIS-N1,2548502,240.17051,54.25692,0.6129,23.838
ELAIS-N1,2158757,244.51944,53.24744,1.0711,23.581
ELAIS-N1,2298750,241.74868,54.86842,0.9469,23.714
ELAIS-N1,2290207,242.43865,55.99280,0.8093,23.509
ELAIS-N1,2481954,242.59441,53.39183,0.7828,23.643
ELAIS-N1,2914623,241.90808,52.42808,0.8098,23.632
ELAIS-N1,970542,243.90894,54.96424,0.3688,23.449
ELAIS-N1,2031163,244.06900,53.11503,0.9124,23.811
ELAIS-N1,3179110,241.62175,53.35574,0.1834,23.658
ELAIS-N1,641585,241.55011,52.76570,0.7517,23.489
ELAIS-N1,465606,244.43669,55.94503,0.7177,23.672
ELAIS-N1,3097956,241.14826,54.05285,0.6001,22.458
ELAIS-N1,924752,245.66895,54.34091,0.3731,23.262
ELAIS-N1,1865257,244.49329,53.66841,0.2942,22.876
ELAIS-N1,663560,242.90140,56.14804,0.8798,23.343
ELAIS-N1,194207,245.02673,55.28747,0.3233,23.579
ELAIS-N1,3130453,243.51796,55.13188,0.4669,23.561
ELAIS-N1,1343741,241.50098,54.38890,0.4616,22.832
ELAIS-N1,977864,244.68571,53.59628,0.4358,22.508
ELAIS-N1,3091361,242.13609,53.19930,0.5865,23.322
ELAIS-N1,2860028,242.60148,55.43104,0.4506,23.396
ELAIS-N1,1207047,240.47898,53.24744,0.4661,23.879
ELAIS-N1,3189257,242.56170,54.73661,0.6678,23.484
ELAIS-N1,1084277,240.90398,55.95697,0.3799,23.339
ELAIS-N1,2162558,241.30414,53.24744,0.5617,22.388
ELAIS-N1,2357171,245.10607,54.43688,0.3135,23.249
ELAIS-N1,4551,245.08746,54.16090,0.3871,23.354
ELAIS-N1,3068655,240.81748,53.99281,0.1613,20.904
ELAIS-N1,1711113,241.48085,52.66927,0.5838,23.864
ELAIS-N1,480678,240.71543,53.71649,0.4643,23.933
ELAIS-N1,1753858,243.42598,53.42792,0.1746,20.290
ELAIS-N1,1559734,241.41768,55.77776,0.2123,22.659
ELAIS-N1,2657621,242.54832,52.70543,0.5382,23.594
ELAIS-N1,1195803,240.12919,53.58426,0.5944,22.829
ELAIS-N1,831565,243.37426,54.55680,0.4480,22.988
ELAIS-N1,1341060,242.30887,56.04057,0.3712,23.913
ELAIS-N1,2766299,244.84660,53.65639,0.2783,23.409
ELAIS-N1,971490,242.94960,54.77256,0.3176,21.527
ELAIS-N1,1964528,241.71733,55.67019,0.2172,22.618
ELAIS-N1,1917482,243.29750,53.81263,0.4493,23.533
ELAIS-N1,3209238,245.02119,54.38890,0.2442,23.758
ELAIS-N1,1267837,242.73032,53.56021,0.6171,23.601
ELAIS-N1,789148,243.32143,55.92114,0.4601,22.023
ELAIS-N1,803006,241.51216,54.18491,0.5552,22.889
ELAIS-N1,1279988,245.19268,53.52413,0.3004,23.011
ELAIS-N1,3105530,241.29161,53.71649,0.6978,23.238
ELAIS-N1,3315299,244.78962,55.83751,0.3390,23.777
ELAIS-N1,3309760,239.82217,53.75254,1.1622,23.947
ELAIS-N1,3185267,242.61935,53.75254,0.5499,23.530
ELAIS-N1,2600091,242.13694,56.41059,0.2980,22.494
ELAIS-N1,3103415,245.89706,54.48485,0.4435,22.640
ELAIS-N1,2390161,243.73524,54.62874,1.1481,23.989
ELAIS-N1,338331,240.28715,54.22092,0.3648,22.353
ELAIS-N1,863942,245.06562,53.71649,0.4210,22.790
ELAIS-N1,227127,240.26864,54.35291,0.7033,23.583
ELAIS-N1,2076628,241.81398,53.59628,0.5265,22.531
ELAIS-N1,2978338,240.61015,54.32891,0.3362,23.972
ELAIS-N1,3293903,244.62719,54.83247,0.6368,23.812
ELAIS-N1,1881884,242.02867,55.62237,0.2692,22.824
ELAIS-N1,2754555,242.61425,53.12707,0.2099,21.706
ELAIS-N1,929635,243.83618,54.65271,0.9400,23.526
ELAIS-N1,1788163,241.98724,54.52083,0.4855,23.113
ELAIS-N1,2363940,241.71965,53.83666,0.2552,21.608
ELAIS-N1,1425801,245.79722,54.10088,0.6712,23.763
ELAIS-N1,729872,240.65718,53.68043,0.4175,22.251
ELAIS-N1,1796590,242.07260,55.33533,0.4260,23.504
ELAIS-N1,2833152,244.76183,54.42489,0.8794,23.395
ELAIS-N1,3313485,243.67099,54.18491,0.6492,23.824
ELAIS-N1,2129328,238.97716,54.42489,1.0091,23.072
ELAIS-N1,2202167,240.35517,54.20891,0.5491,23.954
ELAIS-N1,991049,241.27322,53.74053,0.4747,22.012
ELAIS-N1,573229,242.63731,54.28092,0.6608,22.667
ELAIS-N1,236293,239.76718,53.31964,0.5929,23.957
ELAIS-N1,3033394,242.77688,53.93276,0.6305,22.707
ELAIS-N1,2183271,245.42936,54.17291,0.3977,23.775
ELAIS-N1,203421,241.40091,54.32891,0.4837,23.926
ELAIS-N1,609623,243.69122,52.92234,0.5991,23.661
ELAIS-N1,2874271,244.86311,55.26354,0.2287,23.475
ELAIS-N1,1141545,245.74984,54.79653,0.7374,23.631
ELAIS-N1,3101939,243.60020,55.75386,0.5641,23.660
ELAIS-N1,564835,241.99331,53.54818,0.4892,23.924
ELAIS-N1,2050299,242.88626,53.22337,0.7964,23.332
ELAIS-N1,499983,240.70343,54.10088,0.8262,23.707
ELAIS-N1,1689118,243.93954,54.88040,0.3811,22.679
ELAIS-N1,607538,241.48264,54.90435,1.1683,23.719
ELAIS-N1,1942931,244.04118,53.03074,0.7025,22.478
ELAIS-N1,2257514,242.05263,53.58426,0.4214,21.602
ELAIS-N1,2546296,239.39765,54.44887,0.3964,22.177
ELAIS-N1,972155,244.60983,53.83666,0.4018,23.529
ELAIS-N1,1705705,244.50245,54.54481,0.6093,23.496
ELAIS-N1,1880170,240.30246,56.08834,0.6092,23.935
ELAIS-N1,1534978,240.47194,54.20891,0.3237,22.120
ELAIS-N1,2811258,244.42662,53.42792,0.3827,22.795
ELAIS-N1,2220156,244.00824,54.78455,0.1733,20.917
ELAIS-N1,758660,244.70792,54.84446,0.2709,21.314
ELAIS-N1,1421809,242.19049,56.11222,0.7959,23.389
ELAIS-N1,2587342,243.73481,52.69338,0.9104,23.711
ELAIS-N1,2558299,244.73301,54.12489,0.7778,22.979
ELAIS-N1,1121660,240.35831,54.53282,0.5511,23.251
ELAIS-N1,2761900,244.16220,53.10299,0.8090,23.978
ELAIS-N1,2596848,243.95599,54.94029,0.5252,22.692
ELAIS-N1,1326344,240.98907,56.07640,0.7429,23.880
ELAIS-N1,1504133,239.57976,54.79653,0.8699,22.444
ELAIS-N1,718634,243.41401,56.24353,0.4611,23.654
ELAIS-N1,1925309,239.51948,54.86842,0.4677,22.924
ELAIS-N1,1151396,241.19033,53.24744,0.4309,23.144
ELAIS-N1,2496492,242.53908,55.11991,0.5937,22.568
ELAIS-N1,585184,241.82864,56.25547,0.7858,23.596
ELAIS-N1,1655823,243.90028,52.57281,0.4877,23.994
ELAIS-N1,1302760,241.59443,56.31514,0.6794,23.812
ELAIS-N1,1133177,244.46839,53.62033,0.7286,23.919
ELAIS-N1,2557820,242.78645,52.76570,0.3934,23.745
ELAIS-N1,733739,241.77138,54.72463,0.3915,23.078
ELAIS-N1,1126213,245.82416,54.14890,0.6713,22.295
ELAIS-N1,2353476,244.30781,52.80185,0.4102,20.658
ELAIS-N1,1065650,239.57074,53.88471,0.6375,23.833
ELAIS-N1,3293571,242.83758,53.96879,0.5766,23.393
ELAIS-N1,1968656,240.64321,54.54481,0.4955,23.434
ELAIS-N1,594801,243.00306,55.89724,0.7937,22.687
ELAIS-N1,2927796,244.97637,53.11503,0.4112,23.973
ELAIS-N1,2335601,243.86183,54.98820,0.6402,23.527
ELAIS-N1,1230092,242.04435,54.13690,0.4293,22.734
ELAIS-N1,3034316,245.22335,55.74191,0.5138,22.785
ELAIS-N1,1874997,241.77746,53.83666,0.5253,21.890
ELAIS-N1,649247,240.33245,54.92831,0.6638,23.756
ELAIS-N1,1072084,240.79297,56.01669,0.2783,22.767
ELAIS-N1,1272765,242.98293,53.24744,0.2431,22.782
ELAIS-N1,105557,241.51489,56.14804,0.4098,22.437
ELAIS-N1,768681,240.54146,54.30492,0.5537,22.400
ELAIS-N1,2601400,243.08768,53.01870,0.3717,23.026
ELAIS-N1,2348148,243.61966,54.95227,0.8421,22.821
ELAIS-N1,3160889,242.09135,53.76456,0.3350,23.107
ELAIS-N1,3290948,244.55040,54.77256,0.3619,20.326
ELAIS-N1,1144062,244.20228,53.29558,0.9126,23.821
ELAIS-N1,2699897,242.20410,55.51476,0.8869,23.554
ELAIS-N1,1110369,239.17381,54.82049,0.6565,22.260
ELAIS-N1,1782688,239.14834,54.64073,0.7785,22.482
ELAIS-N1,1467950,244.46798,55.22764,0.2509,22.416
ELAIS-N1,966692,241.27991,53.09095,0.7748,23.615
ELAIS-N1,2500117,241.69715,52.48839,0.5176,23.877
ELAIS-N1,1973015,242.78192,52.57281,0.4197,22.615
ELAIS-N1,1762116,244.18949,53.52413,0.4793,21.992
ELAIS-N1,1644616,245.46400,54.86842,0.3952,22.079
ELAIS-N1,427748,240.65150,56.11222,0.6774,22.865
ELAIS-N1,715349,245.74561,54.26892,0.7519,23.246
ELAIS-N1,707382,242.06331,55.00017,0.8650,22.691
ELAIS-N1,1297714,242.21026,54.96424,0.6321,22.990
ELAIS-N1,1220152,245.12971,53.27151,0.6775,22.443
ELAIS-N1,1299884,239.72222,54.26892,0.2475,23.414
ELAIS-N1,1746320,239.72857,53.40386,0.2674,23.579
ELAIS-N1,173264,245.75107,54.61675,0.3011,22.750
ELAIS-N1,3059129,242.41647,54.92831,0.3457,23.472
ELAIS-N1,2205447,241.26767,53.86068,0.2156,23.792
ELAIS-N1,3228303,240.80357,52.89825,0.3806,23.495
ELAIS-N1,676667,241.09583,53.25947,0.2407,23.482
ELAIS-N1,343883,240.61195,53.84867,0.2988,23.772
ELAIS-N1,1945941,240.17101,54.36491,0.2951,23.015
ELAIS-N1,2913865,239.55485,55.21567,0.3155,23.430
ELAIS-N1,236829,241.11594,53.94477,0.2284,22.659
ELAIS-N1,1766655,244.92775,53.83666,0.2859,23.488
ELAIS-N1,111985,242.94643,52.89825,0.1661,23.020
ELAIS-N1,19007,240.76119,55.02412,0.2332,22.931
ELAIS-N1,206964,245.69970,55.35926,0.4042,23.935
ELAIS-N1,234765,245.62080,53.70447,0.4075,23.758
ELAIS-N1,2687033,244.06606,54.32891,0.3388,23.812
ELAIS-N1,1584891,243.05502,53.90874,0.3573,23.455
ELAIS-N1,74491,245.57637,53.72851,0.3200,23.703
ELAIS-N1,2648658,243.70388,53.15115,0.5224,23.878
ELAIS-N1,2155035,244.18527,53.57223,0.2287,22.845
ELAIS-N1,167975,241.39659,53.95678,0.1955,23.575
ELAIS-N1,1023989,245.75308,55.19173,0.1401,21.204
ELAIS-N1,2615260,244.98503,55.13188,0.2969,23.801
ELAIS-N1,1402992,242.19524,55.37123,0.2086,23.631
ELAIS-N1,110878,239.46536,55.17976,0.2189,22.538
ELAIS-N1,3317836,244.51340,53.59628,0.2631,23.333
ELAIS-N1,190261,239.35255,54.78455,0.2487,23.124
ELAIS-N1,2371742,242.04885,55.09596,0.2823,23.858
ELAIS-N1,2242604,244.96737,54.42489,0.4142,23.444
ELAIS-N1,1129463,241.98686,55.59846,0.3178,22.558
ELAIS-N1,453432,244.64850,53.99281,0.3891,23.746
ELAIS-N1,3211173,241.89415,55.94503,0.5549,23.945
ELAIS-N1,2430862,239.36138,55.40712,0.2308,23.696
ELAIS-N1,2611560,243.95826,54.68867,0.2111,23.637
ELAIS-N1,2162622,242.90187,52.68133,0.1888,23.890
ELAIS-N1,1962006,243.44844,53.15115,0.2735,23.532
ELAIS-N1,3311610,244.54133,52.87415,0.4201,23.448
ELAIS-N1,776767,242.32659,53.83666,0.4114,23.902
ELAIS-N1,1188107,240.45683,52.98257,0.6693,23.980
ELAIS-N1,545341,243.66024,52.59693,0.4779,23.751
ELAIS-N1,1189296,243.17890,53.77658,0.4483,23.691
ELAIS-N1,2457107,240.19974,54.25692,0.4186,23.048
ELAIS-N1,1757993,241.54145,52.54869,0.2639,23.269
ELAIS-N1,561376,240.52674,53.95678,0.5042,23.435
ELAIS-N1,388006,244.21891,55.40712,0.3538,22.498
ELAIS-N1,710216,239.16155,54.06486,0.4239,23.710
ELAIS-N1,2182529,242.43174,56.04057,0.3441,23.730
ELAIS-N1,327022,243.52858,52.78980,0.3169,23.320
ELAIS-N1,111227,244.57746,52.86210,0.4475,23.088
ELAIS-N1,535593,241.99354,55.89724,0.4262,23.640
ELAIS-N1,278916,240.29971,54.56879,0.4402,23.509
ELAIS-N1,666518,240.66789,55.35926,0.1936,22.737
ELAIS-N1,634073,244.32042,53.41589,0.5117,23.963
ELAIS-N1,3054873,243.61452,55.00017,0.2870,23.893
ELAIS-N1,2958775,245.70000,54.60476,0.1834,22.641
ELAIS-N1,437280,244.12857,53.40386,0.2291,22.183
ELAIS-N1,1705979,240.55556,55.23961,0.2162,23.341
ELAIS-N1,320088,244.23410,53.83666,0.3911,23.613
ELAIS-N1,651509,243.16611,55.44300,0.4933,23.982
ELAIS-N1,893277,241.22144,53.92075,0.8104,23.411
ELAIS-N1,2326850,245.55237,55.57455,0.8515,23.945
ELAIS-N1,3237462,241.56939,52.54869,0.4971,22.777
ELAIS-N1,737188,241.53003,53.43995,0.5620,22.976
ELAIS-N1,1997234,241.52973,53.66841,0.3963,22.575
ELAIS-N1,1397766,241.72201,53.25947,0.7942,23.250
ELAIS-N1,3209656,241.31063,55.08399,1.0895,21.777
ELAIS-N1,1094888,245.48609,55.40712,0.3232,22.156
ELAIS-N1,364861,242.13785,55.25157,0.6967,23.037
ELAIS-N1,890757,240.43909,53.07891,2.5245,23.744
ELAIS-N1,173403,242.74540,55.99280,0.6551,23.834
ELAIS-N1,2740827,244.07578,53.35574,1.1357,23.722
ELAIS-N1,1577972,243.14840,56.26740,1.2524,23.884
ELAIS-N1,337659,244.31989,52.82595,0.4804,23.244
ELAIS-N1,3182499,242.50600,56.21966,0.8491,23.958
ELAIS-N1,810959,239.32024,55.45496,1.7722,23.391
ELAIS-N1,721046,241.74772,55.67019,0.5857,23.464
ELAIS-N1,2007882,243.68992,53.00665,0.5192,23.229
ELAIS-N1,2868753,245.68782,53.95678,0.7012,22.636
ELAIS-N1,668177,242.96825,53.78859,2.2911,23.934
ELAIS-N1,969289,241.76728,54.23292,0.6691,23.660
ELAIS-N1,2254138,242.50319,53.59628,0.4925,21.500
ELAIS-N1,3101090,243.61202,54.67669,1.7856,23.558
ELAIS-N1,2879122,244.97751,53.84867,0.7254,23.882
ELAIS-N1,2053254,243.58046,53.24744,0.8225,23.951
ELAIS-N1,2497873,245.56086,54.72463,2.5207,23.746
ELAIS-N1,3136249,242.65688,55.63433,0.3991,23.152
ELAIS-N1,1390630,244.16409,56.31514,1.3938,23.439
ELAIS-N1,1774231,241.26110,53.37980,0.6646,22.572
ELAIS-N1,2445912,244.53198,55.17976,0.3671,22.453
ELAIS-N1,3221581,240.54853,56.08834,0.7072,21.849
ELAIS-N1,2647992,240.84444,55.17976,2.3504,23.118
ELAIS-N1,2676859,240.65086,55.52672,1.2915,23.011
ELAIS-N1,565718,243.26514,54.54481,1.0174,23.639
ELAIS-N1,301369,242.26047,53.37980,1.1263,23.977
ELAIS-N1,532805,244.60424,52.69338,1.0231,23.000
ELAIS-N1,2341140,242.79175,55.41908,0.6682,23.623
ELAIS-N1,2803120,244.04072,54.36491,0.7647,23.371
ELAIS-N1,623402,238.91311,54.60476,1.4587,23.968
ELAIS-N1,1757276,240.89643,52.85005,2.1866,22.513
ELAIS-N1,2281642,243.05292,54.47286,0.9344,23.431
ELAIS-N1,418766,244.36690,54.14890,1.7470,23.993
ELAIS-N1,2069423,241.94362,54.80851,1.1305,23.118
ELAIS-N1,1473290,242.83492,54.56879,1.7655,23.065
ELAIS-N1,188454,241.69783,54.62874,1.0661,22.563
ELAIS-N1,2596606,241.22022,55.94503,1.4767,23.543
ELAIS-N1,2758228,240.80573,53.89672,2.3262,23.360
ELAIS-N1,229922,240.46397,55.89724,0.7582,21.387
ELAIS-N1,1911610,245.55323,53.89672,1.3019,23.810
ELAIS-N1,1469131,243.17421,54.62874,0.9124,22.931
ELAIS-N1,318491,241.08164,53.42792,0.9901,23.738
ELAIS-N1,1752182,243.97959,54.16090,1.4205,23.783
ELAIS-N1,1599580,241.94747,54.88040,0.4235,21.538
ELAIS-N1,1451486,242.33985,53.74053,1.1262,22.955
ELAIS-N1,1406025,242.07965,54.59277,0.5463,22.539
ELAIS-N1,2787255,242.98485,55.56259,0.3901,23.914
ELAIS-N1,1800883,242.75268,53.21133,1.2405,23.398
ELAIS-N1,3157528,242.44988,54.68867,1.0394,23.799
ELAIS-N1,1394726,244.34110,53.59628,0.6240,23.421
ELAIS-N1,25692,244.48439,54.31692,0.4370,23.922
ELAIS-N1,315020,242.16714,53.07891,0.8817,23.258
ELAIS-N1,2457538,244.44567,53.10299,0.3872,21.599
ELAIS-N1,2413957,242.74849,53.41589,0.4336,22.990
ELAIS-N1,2113531,239.92747,53.98080,0.5920,21.875
ELAIS-N1,1456545,242.97138,53.46400,0.4497,23.473
ELAIS-N1,1238596,241.31376,53.80061,0.4520,23.827
ELAIS-N1,2125548,241.07353,54.48485,0.6144,22.884
ELAIS-N1,1186546,242.42937,54.67669,0.5665,23.080
ELAIS-N1,2916049,240.18942,56.04057,0.5284,23.241
ELAIS-N1,71484,241.62679,52.58487,0.2122,22.345
ELAIS-N1,1918000,239.74112,55.74191,0.6366,23.862
ELAIS-N1,983967,243.76124,55.16779,0.5582,23.116
ELAIS-N1,1479288,242.30888,56.19579,0.4836,22.306
ELAIS-N1,3004445,243.60386,55.78971,0.2670,23.045
ELAIS-N1,1048171,240.34589,54.25692,0.6140,23.980
ELAIS-N1,1515887,242.65947,52.82595,0.3181,22.979
ELAIS-N1,3107889,241.85745,52.72954,0.8201,23.812
ELAIS-N1,618012,242.56406,52.80185,0.4738,23.592
ELAIS-N1,113523,240.71819,53.86068,1.1412,23.554
ELAIS-N1,1926746,240.20720,53.84867,0.5690,23.795
ELAIS-N1,1582796,242.82382,54.42489,0.3895,22.894
ELAIS-N1,2863361,241.63395,54.52083,0.7651,23.611
ELAIS-N1,1841741,243.58276,54.88040,0.4761,23.723
ELAIS-N1,181553,243.85863,53.09095,0.2746,23.640
ELAIS-N1,2033046,244.11328,53.17522,0.3919,23.271
ELAIS-N1,193390,246.13366,54.84446,0.1439,20.928
ELAIS-N1,2219286,241.21475,54.60476,0.4523,23.542
ELAIS-N1,752100,239.99520,53.71649,0.3106,23.321
ELAIS-N1,2597864,244.30811,53.30761,0.3710,23.970
ELAIS-N1,3043494,243.94186,55.08399,0.6639,24.000
ELAIS-N1,1146843,243.95403,52.82595,0.6296,23.754
ELAIS-N1,939885,242.10967,53.23540,0.7439,23.860
ELAIS-N1,1613769,241.13014,54.41289,0.3733,23.602
ELAIS-N1,3046959,243.71433,54.61675,0.2800,23.431
ELAIS-N1,2575804,245.90747,54.24492,1.4178,23.961
ELAIS-N1,581527,241.04706,53.21133,0.5230,22.443
ELAIS-N1,1561045,239.31887,55.52672,0.6080,22.603
ELAIS-N1,2485413,240.34906,53.56021,1.0537,23.960
ELAIS-N1,2698954,240.36232,53.94477,0.5819,23.791
ELAIS-N1,3023102,244.01538,56.10028,0.6532,23.284
ELAIS-N1,1022285,240.90215,52.69338,0.5072,23.485
ELAIS-N1,3145415,240.29971,53.36777,1.0580,23.895
ELAIS-N1,359630,240.11227,54.32891,0.4098,22.619
ELAIS-N1,1153171,244.66387,55.50280,0.5960,23.270
ELAIS-N1,2154945,242.38539,53.24744,0.3230,22.601
ELAIS-N1,1896655,240.14701,55.69410,0.4750,22.891
ELAIS-N1,425190,240.95520,53.70447,0.5801,22.430
ELAIS-N1,3291391,239.05038,55.00017,0.4717,23.190
ELAIS-N1,1303337,241.15385,54.23292,0.4831,22.477
ELAIS-N1,1032195,241.63382,56.49409,0.5879,22.995
ELAIS-N1,326991,240.17373,54.94029,0.2507,22.251
ELAIS-N1,2214217,244.46072,56.37480,0.4593,23.622
ELAIS-N1,3065186,245.08902,54.80851,0.3867,23.482
ELAIS-N1,183288,243.07854,54.07687,0.4512,23.871
ELAIS-N1,173420,239.97625,53.30761,0.3557,22.950
ELAIS-N1,2917181,240.06381,54.53282,0.3667,22.078
ELAIS-N1,2325989,243.86686,53.07891,0.4686,22.870
ELAIS-N1,3173291,240.07545,55.41908,0.1651,22.140
ELAIS-N1,1549017,245.37934,55.29944,0.4247,23.058
ELAIS-N1,3172212,240.09280,54.35291,0.5779,23.347
ELAIS-N1,2364250,243.43391,53.62033,0.7793,23.101
ELAIS-N1,2473243,241.93820,54.89238,0.4909,22.829
ELAIS-N1,1948027,241.13017,53.77658,0.3187,23.178
ELAIS-N1,3252737,244.98864,54.22092,0.2410,22.006
ELAIS-N1,1908019,242.18546,56.19579,0.5006,23.707
ELAIS-N1,1276747,241.74590,54.60476,0.8182,23.516
ELAIS-N1,58207,245.56935,54.00482,0.2848,23.778
ELAIS-N1,1421923,243.62321,54.29292,0.4032,23.666
ELAIS-N1,2982611,242.29994,53.71649,0.7160,23.721
ELAIS-N1,3240998,240.85981,54.56879,0.6734,23.362
ELAIS-N1,309126,240.06535,55.39515,0.5974,23.641
ELAIS-N1,2858078,242.06540,54.68867,0.4550,22.409
ELAIS-N1,2369318,243.78993,54.01683,0.5631,23.652
ELAIS-N1,2967115,241.73269,55.15582,0.7376,23.039
ELAIS-N1,2528681,241.36364,53.05482,0.6810,23.161
ELAIS-N1,3246309,245.68742,55.15582,0.3030,23.153
ELAIS-N1,2286858,245.31876,54.68867,0.2617,22.692
ELAIS-N1,1393470,242.30880,53.86068,0.2737,21.691
ELAIS-N1,2730033,244.35995,54.83247,0.7078,23.595
