id,type,z,host_Z,p_sn,p_host,host_target,host_visits_needed_pfs,host_hours_needed_desi,host_hours_done,observed,host_completed
1903,Ia,0.72677,20.781,2,2,1,1,4.2,6.0,1,1
1904,Ia,0.70864,25.053,2,2,1,106,445.2,16.0,0,0
1905,Ia,0.60437,22.145,5,5,1,1,4.2,6.0,1,1
1906,Ia,0.82883,22.477,-1,-1,1,1,4.2,0.0,0,0
1907,Ia,0.65609,20.863,5,5,1,1,4.2,4.0,0,0
1908,Ia,0.59191,29.538,1,1,0,-1,-1.0,0.0,1,0
1909,Ia,1.05126,22.511,1,1,1,1,4.2,6.0,0,1
1910,Ia,0.75195,20.991,2,2,1,1,4.2,2.0,0,0
1911,Ia,0.97674,22.710,3,3,1,2,8.4,6.0,0,0
1912,Ia,1.07913,23.898,5,5,1,13,54.6,0.0,0,0
1913,Ia,0.74127,20.784,5,5,1,1,4.2,4.0,0,0
1914,Ia,0.97216,22.490,3,3,1,1,4.2,6.0,0,1
1915,Ia,0.71553,25.844,1,1,0,-1,-1.0,0.0,1,0
1916,Ia,0.59087,21.567,2,2,1,1,4.2,0.0,0,0
1917,Ia,0.53315,21.918,2,2,1,1,4.2,6.0,1,1
1918,Ia,0.97759,21.754,5,5,1,1,4.2,0.0,0,0
1919,Ia,0.77265,21.570,1,1,1,1,4.2,6.0,0,1
1920,Ia,0.88283,22.124,1,1,1,1,4.2,6.0,0,1
1921,Ia,0.79889,23.652,4,4,1,9,37.8,2.0,0,0
1922,Ia,0.88926,22.076,3,3,1,1,4.2,6.0,0,1
1923,Ia,0.73733,21.140,4,4,1,1,4.2,0.0,0,0
1924,Ia,0.24983,18.604,1,1,1,1,4.2,6.0,1,1
1925,Ia,0.59439,22.103,3,3,1,1,4.2,2.0,1,0
1926,Ia,0.84053,23.037,0,0,1,3,12.6,14.0,0,1
1927,Ia,0.82764,21.973,2,2,1,1,4.2,6.0,0,1
1928,Ia,0.74984,21.449,0,0,1,1,4.2,6.0,1,1
1929,Ia,0.35796,25.113,-1,-1,1,119,499.8,0.0,0,0
1930,Ia,0.66646,22.767,1,1,1,2,8.4,0.0,0,0
1931,Ia,0.79364,21.618,5,5,1,1,4.2,6.0,1,1
1932,Ia,0.84608,22.732,2,2,1,2,8.4,2.0,1,0
1933,Ia,0.62728,22.404,4,4,1,1,4.2,0.0,0,0
1934,Ia,0.88849,21.188,-1,-1,1,1,4.2,0.0,0,0
1935,Ia,0.59254,20.920,3,3,1,1,4.2,6.0,0,1
1936,Ia,0.82481,23.568,0,0,1,7,29.4,10.0,0,0
1937,Ia,0.81733,22.404,3,3,1,1,4.2,0.0,1,0
1938,Ia,0.90776,23.669,0,0,1,9,37.8,0.0,0,0
1939,Ia,0.41248,21.289,3,3,1,1,4.2,6.0,0,1
1940,Ia,0.87416,22.329,0,0,1,1,4.2,6.0,0,1
1941,Ia,0.80158,24.518,3,3,1,39,163.8,16.0,1,0
1942,Ia,0.64347,21.025,2,2,1,1,4.2,6.0,0,1
1943,Ia,0.81269,21.845,4,4,1,1,4.2,6.0,0,1
1944,Ia,0.65343,20.003,-1,-1,1,1,4.2,0.0,0,0
1945,Ia,0.38004,19.534,3,3,1,1,4.2,6.0,1,1
1946,Ia,0.63309,22.542,4,4,1,2,8.4,2.0,1,0
1947,Ia,0.16582,20.171,5,5,1,1,4.2,6.0,1,1
1948,Ia,0.94781,25.828,4,4,0,-1,-1.0,0.0,0,0
1949,Ia,0.42772,24.607,2,2,1,47,197.4,14.0,0,0
1950,Ia,1.11645,24.188,4,4,1,22,92.4,12.0,0,0
1951,Ia,0.69049,21.725,5,5,1,1,4.2,6.0,0,1
1952,Ia,0.62364,21.514,1,1,1,1,4.2,6.0,1,1
1953,Ia,0.20334,18.716,0,0,1,1,4.2,4.0,1,0
1954,Ia,0.89395,25.438,-1,-1,1,213,894.6,0.0,0,0
1955,Ia,0.85712,21.083,1,1,1,1,4.2,6.0,0,1
1956,Ia,0.44485,22.944,-1,-1,1,3,12.6,0.0,0,0
1957,Ia,0.70753,22.150,5,5,1,1,4.2,6.0,1,1
1958,Ia,0.87188,22.924,1,1,1,3,12.6,14.0,0,1
1959,Ia,0.63742,20.272,-1,-1,1,1,4.2,0.0,0,0
1960,Ia,0.54301,20.132,2,2,1,1,4.2,6.0,1,1
1961,Ia,0.37671,21.832,2,2,1,1,4.2,6.0,1,1
1962,Ia,0.32914,24.583,3,3,1,45,189.0,16.0,1,0
1963,Ia,0.36476,20.657,1,1,1,1,4.2,6.0,0,1
1964,Ia,0.34276,20.228,5,5,1,1,4.2,0.0,1,0
1965,Ia,0.22095,21.301,-1,-1,1,1,4.2,0.0,0,0
1966,Ia,0.68356,999.000,2,-1,0,-1,-1.0,0.0,0,0
1967,Ia,0.71847,21.394,0,0,1,1,4.2,4.0,0,0
1968,Ia,0.85261,999.000,5,-1,0,-1,-1.0,0.0,1,0
1969,Ia,0.73629,23.825,3,3,1,12,50.4,6.0,0,0
1970,Ia,0.30937,24.120,-1,-1,1,20,84.0,0.0,0,0
1971,Ia,0.88343,27.077,0,0,0,-1,-1.0,0.0,0,0
1972,Ia,0.94126,22.622,5,5,1,2,8.4,10.0,0,1
1973,Ia,0.77585,21.545,5,5,1,1,4.2,6.0,0,1
1974,Ia,0.46614,20.680,1,1,1,1,4.2,0.0,0,0
1975,Ia,0.80903,26.322,4,4,0,-1,-1.0,0.0,0,0
1976,Ia,0.32269,19.540,5,5,1,1,4.2,6.0,1,1
1977,Ia,1.00971,21.258,0,0,1,1,4.2,6.0,0,1
1978,Ia,0.99349,24.138,0,0,1,20,84.0,18.0,0,0
1979,Ia,0.55438,20.184,3,3,1,1,4.2,0.0,0,0
1980,Ia,0.84364,24.572,5,5,1,44,184.8,8.0,0,0
1981,Ia,0.47092,999.000,3,-1,0,-1,-1.0,0.0,0,0
1982,Ia,1.02814,25.532,0,0,0,-1,-1.0,0.0,1,0
1983,Ia,0.89913,22.170,-1,-1,1,1,4.2,0.0,0,0
1984,Ia,0.32810,23.116,-1,-1,1,4,16.8,0.0,0,0
1985,Ia,0.46328,22.033,5,5,1,1,4.2,4.0,0,0
1986,Ia,0.77089,24.404,5,5,1,33,138.6,0.0,0,0
1987,Ia,0.60999,20.322,2,2,1,1,4.2,6.0,1,1
1988,Ia,0.28329,21.987,0,0,1,1,4.2,6.0,0,1
1989,Ia,0.74271,21.210,5,5,1,1,4.2,4.0,0,0
1990,Ia,0.66623,20.604,4,4,1,1,4.2,4.0,1,0
1991,Ia,0.40828,23.091,1,1,1,3,12.6,10.0,1,0
1992,Ia,0.84357,22.607,1,1,1,2,8.4,4.0,0,0
1993,Ia,0.91949,22.583,1,1,1,2,8.4,10.0,0,1
1994,Ia,0.96962,23.277,0,0,1,5,21.0,6.0,0,0
1995,Ia,0.32876,25.667,2,2,0,-1,-1.0,0.0,1,0
1996,Ia,1.03864,23.915,0,0,1,14,58.8,4.0,0,0
1997,Ia,0.84433,22.335,5,5,1,1,4.2,6.0,0,1
1998,Ia,0.62759,23.390,3,3,1,6,25.2,12.0,1,0
1999,Ia,0.84051,21.991,1,1,1,1,4.2,6.0,0,1
2000,Ia,0.84459,23.338,2,2,1,5,21.0,18.0,0,0
2001,Ia,0.67973,24.333,1,1,1,29,121.8,18.0,0,0
2002,Ia,0.69132,22.854,2,2,1,2,8.4,0.0,0,0
2003,Ia,0.51092,22.633,3,3,1,2,8.4,6.0,0,0
2004,Ia,0.67794,999.000,0,-1,0,-1,-1.0,0.0,0,0
2005,Ia,0.96638,21.821,4,4,1,1,4.2,6.0,0,1
2006,Ia,0.95971,22.095,2,2,1,1,4.2,6.0,1,1
2007,Ia,0.55357,21.091,2,2,1,1,4.2,6.0,0,1
2008,Ia,0.40791,20.741,5,5,1,1,4.2,4.0,0,0
2009,Ia,0.61706,21.754,4,4,1,1,4.2,6.0,0,1
2010,Ia,0.68532,21.417,5,5,1,1,4.2,6.0,0,1
2011,Ia,0.26682,19.540,0,0,1,1,4.2,0.0,0,0
2012,Ia,0.42658,21.606,2,2,1,1,4.2,6.0,0,1
2013,Ia,0.21197,18.925,2,2,1,1,4.2,6.0,1,1
2014,Ia,0.90554,24.593,1,1,1,46,193.2,12.0,1,0
2015,Ia,0.95361,25.501,2,2,0,-1,-1.0,0.0,0,0
2016,Ia,0.79921,21.277,5,5,1,1,4.2,6.0,0,1
2017,Ia,0.58646,21.708,2,2,1,1,4.2,6.0,0,1
2018,Ia,0.79250,26.364,1,1,0,-1,-1.0,0.0,0,0
2019,Ia,0.20028,18.748,-1,-1,1,1,4.2,0.0,0,0
2020,Ia,0.68481,24.264,5,5,1,25,105.0,16.0,0,0
2021,Ia,1.09529,22.979,3,3,1,3,12.6,14.0,0,1
2022,Ia,0.56097,20.961,-1,-1,1,1,4.2,0.0,0,0
2023,Ia,0.51594,20.447,3,3,1,1,4.2,0.0,1,0
2024,Ia,0.59262,22.118,3,3,1,1,4.2,2.0,1,0
2025,Ia,0.18475,19.300,-1,-1,1,1,4.2,0.0,0,0
2026,Ia,0.19746,19.213,0,0,1,1,4.2,4.0,1,0
2027,Ia,0.61430,20.716,2,2,1,1,4.2,6.0,0,1
2028,Ia,0.39526,19.882,4,4,1,1,4.2,0.0,0,0
2029,Ia,0.59047,22.627,1,1,1,2,8.4,10.0,0,1
